ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
200790_at	ornithine decarboxylase 1	ODC1	4953
200791_s_at	IQ motif containing GTPase activating protein 1	IQGAP1	8826
200792_at	X-ray repair complementing defective repair in Chinese hamster cells 6 (Ku autoantigen; 70kDa)	XRCC6	2547
200793_s_at	aconitase 2; mitochondrial	ACO2	50
200794_x_at	DAZ associated protein 2	DAZAP2	9802
200795_at	SPARC-like 1 (mast9; hevin)	SPARCL1	8404
200796_s_at	myeloid cell leukemia sequence 1 (BCL2-related)	MCL1	4170
200797_s_at	myeloid cell leukemia sequence 1 (BCL2-related)	MCL1	4170
200798_x_at	myeloid cell leukemia sequence 1 (BCL2-related)	MCL1	4170
200799_at	heat shock 70kDa protein 1A	HSPA1A	3303
200800_s_at	heat shock 70kDa protein 1A /// heat shock 70kDa protein 1B	HSPA1A /// HSPA1B	3303 /// 3304
200801_x_at	actin; beta	ACTB	60
200802_at	seryl-tRNA synthetase	SARS	6301
200803_s_at	testis enhanced gene transcript (BAX inhibitor 1)	TEGT	7009
200804_at	testis enhanced gene transcript (BAX inhibitor 1)	TEGT	7009
200805_at	lectin; mannose-binding 2	LMAN2	10960
200806_s_at	heat shock 60kDa protein 1 (chaperonin)	HSPD1	3329
200807_s_at	heat shock 60kDa protein 1 (chaperonin)	HSPD1	3329
200808_s_at	zyxin	ZYX	7791
200809_x_at	ribosomal protein L12	RPL12	6136
200810_s_at	cold inducible RNA binding protein	CIRBP	1153
200811_at	cold inducible RNA binding protein	CIRBP	1153
200812_at	chaperonin containing TCP1; subunit 7 (eta)	CCT7	10574
200813_s_at	platelet-activating factor acetylhydrolase; isoform Ib; alpha subunit 45kDa	PAFAH1B1	5048
200814_at	proteasome (prosome; macropain) activator subunit 1 (PA28 alpha)	PSME1	5720
200815_s_at	platelet-activating factor acetylhydrolase; isoform Ib; alpha subunit 45kDa	PAFAH1B1	5048
200816_s_at	platelet-activating factor acetylhydrolase; isoform Ib; alpha subunit 45kDa	PAFAH1B1	5048
200817_x_at	ribosomal protein S10	RPS10	6204
200818_at	ATP synthase; H+ transporting; mitochondrial F1 complex; O subunit (oligomycin sensitivity conferring protein)	ATP5O	539
200819_s_at	ribosomal protein S15	RPS15	6209
200820_at	proteasome (prosome; macropain) 26S subunit; non-ATPase; 8	PSMD8	5714
200821_at	lysosomal-associated membrane protein 2	LAMP2	3920
200822_x_at	triosephosphate isomerase 1	TPI1	7167
200823_x_at	ribosomal protein L29	RPL29	6159
200824_at	glutathione S-transferase pi	GSTP1	2950
200825_s_at	hypoxia up-regulated 1	HYOU1	10525
200826_at	small nuclear ribonucleoprotein D2 polypeptide 16.5kDa	SNRPD2	6633
200827_at	procollagen-lysine 1; 2-oxoglutarate 5-dioxygenase 1	PLOD1	5351
200828_s_at	zinc finger protein 207	ZNF207	7756
200829_x_at	zinc finger protein 207	ZNF207	7756
200830_at	proteasome (prosome; macropain) 26S subunit; non-ATPase; 2	PSMD2	5708
200831_s_at	stearoyl-CoA desaturase (delta-9-desaturase)	SCD	6319
200832_s_at	stearoyl-CoA desaturase (delta-9-desaturase)	SCD	6319
200833_s_at	RAP1B; member of RAS oncogene family	RAP1B	5908
200834_s_at	ribosomal protein S21	RPS21	6227
200835_s_at	microtubule-associated protein 4	MAP4	4134
200836_s_at	microtubule-associated protein 4	MAP4	4134
200837_at	B-cell receptor-associated protein 31	BCAP31	10134
200838_at	cathepsin B	CTSB	1508
200839_s_at	cathepsin B	CTSB	1508
200840_at	lysyl-tRNA synthetase	KARS	3735
200841_s_at	glutamyl-prolyl-tRNA synthetase	EPRS	2058
200842_s_at	glutamyl-prolyl-tRNA synthetase	EPRS	2058
200843_s_at	glutamyl-prolyl-tRNA synthetase	EPRS	2058
200844_s_at	peroxiredoxin 6	PRDX6	9588
200845_s_at	peroxiredoxin 6	PRDX6	9588
200846_s_at	protein phosphatase 1; catalytic subunit; alpha isoform	PPP1CA	5499
200847_s_at	transmembrane protein 66	TMEM66	51669
200848_at	S-adenosylhomocysteine hydrolase-like 1	AHCYL1	10768
200849_s_at	S-adenosylhomocysteine hydrolase-like 1	AHCYL1	10768
200850_s_at	S-adenosylhomocysteine hydrolase-like 1	AHCYL1	10768
200851_s_at	KIAA0174	KIAA0174	9798
200852_x_at	guanine nucleotide binding protein (G protein); beta polypeptide 2	GNB2	2783
200853_at	H2A histone family; member Z	H2AFZ	3015
200854_at	nuclear receptor co-repressor 1	NCOR1	9611
200855_at	nuclear receptor co-repressor 1 /// chromosome 20 open reading frame 191	NCOR1 /// C20orf191	149934 /// 9611
200856_x_at	nuclear receptor co-repressor 1 /// chromosome 20 open reading frame 191	NCOR1 /// C20orf191	149934 /// 9611
200857_s_at	nuclear receptor co-repressor 1	NCOR1	9611
200858_s_at	ribosomal protein S8	RPS8	6202
200859_x_at	filamin A; alpha (actin binding protein 280)	FLNA	2316
200860_s_at	CCR4-NOT transcription complex; subunit 1	CNOT1	23019
200861_at	CCR4-NOT transcription complex; subunit 1	CNOT1	23019
200862_at	24-dehydrocholesterol reductase	DHCR24	1718
200863_s_at	RAB11A; member RAS oncogene family	RAB11A	8766
200864_s_at	RAB11A; member RAS oncogene family	RAB11A	8766
200865_at			
200866_s_at	prosaposin (variant Gaucher disease and variant metachromatic leukodystrophy)	PSAP	5660
200867_at	zinc finger protein 313	ZNF313	55905
200868_s_at	zinc finger protein 313	ZNF313	55905
200869_at	ribosomal protein L18a /// similar to ribosomal protein L18a; 60S ribosomal protein L18a	RPL18A /// LOC390354	390354 /// 6142
200870_at	serine/threonine kinase receptor associated protein	STRAP	11171
200871_s_at	prosaposin (variant Gaucher disease and variant metachromatic leukodystrophy)	PSAP	5660
200872_at	S100 calcium binding protein A10	S100A10	6281
200873_s_at	chaperonin containing TCP1; subunit 8 (theta)	CCT8	10694
200874_s_at	nucleolar protein 5A (56kDa with KKE/D repeat)	NOL5A	10528
200875_s_at	nucleolar protein 5A (56kDa with KKE/D repeat)	NOL5A	10528
200876_s_at	proteasome (prosome; macropain) subunit; beta type; 1	PSMB1	5689
200877_at	chaperonin containing TCP1; subunit 4 (delta)	CCT4	10575
200878_at	endothelial PAS domain protein 1	EPAS1	2034
200879_s_at	endothelial PAS domain protein 1	EPAS1	2034
200880_at	DnaJ (Hsp40) homolog; subfamily A; member 1	DNAJA1	3301
200881_s_at	DnaJ (Hsp40) homolog; subfamily A; member 1	DNAJA1	3301
200882_s_at	proteasome (prosome; macropain) 26S subunit; non-ATPase; 4	PSMD4	5710
200883_at	ubiquinol-cytochrome c reductase core protein II	UQCRC2	7385
200884_at	creatine kinase; brain	CKB	1152
200885_at	ras homolog gene family; member C	RHOC	389
200886_s_at	phosphoglycerate mutase 1 (brain) /// similar to Phosphoglycerate mutase 1 (Phosphoglycerate mutase isozyme B) (PGAM-B) (BPG-dependent PGAM 1) /// similar to Phosphoglycerate mutase 1 (Phosphoglycerate mutase isozyme B) (PGAM-B) (BPG-dependent PGAM 1)	PGAM1 /// LOC642969 /// LOC643576	5223 /// 642969 /// 643576
200887_s_at	signal transducer and activator of transcription 1; 91kDa	STAT1	6772
200888_s_at	ribosomal protein L23	RPL23	9349
200889_s_at	signal sequence receptor; alpha (translocon-associated protein alpha)	SSR1	6745
200890_s_at	signal sequence receptor; alpha (translocon-associated protein alpha)	SSR1	6745
200891_s_at	signal sequence receptor; alpha (translocon-associated protein alpha)	SSR1	6745
200892_s_at	splicing factor; arginine/serine-rich 10 (transformer 2 homolog; Drosophila)	SFRS10	6434
200893_at	splicing factor; arginine/serine-rich 10 (transformer 2 homolog; Drosophila)	SFRS10	6434
200894_s_at	FK506 binding protein 4; 59kDa	FKBP4	2288
200895_s_at	FK506 binding protein 4; 59kDa	FKBP4	2288
200896_x_at	hepatoma-derived growth factor (high-mobility group protein 1-like)	HDGF	3068
200897_s_at	palladin; cytoskeletal associated protein	PALLD	23022
200898_s_at	meningioma expressed antigen 5 (hyaluronidase)	MGEA5	10724
200899_s_at	meningioma expressed antigen 5 (hyaluronidase)	MGEA5	10724
200900_s_at	mannose-6-phosphate receptor (cation dependent)	M6PR	4074
200901_s_at	mannose-6-phosphate receptor (cation dependent)	M6PR	4074
200902_at	15 kDa selenoprotein	SEP15	9403
200903_s_at	S-adenosylhomocysteine hydrolase	AHCY	191
200904_at	major histocompatibility complex; class I; E	HLA-E	3133
200905_x_at	major histocompatibility complex; class I; E	HLA-E	3133
200906_s_at	palladin; cytoskeletal associated protein	PALLD	23022
200907_s_at	palladin; cytoskeletal associated protein	PALLD	23022
200908_s_at	ribosomal protein; large; P2	RPLP2	6181
200909_s_at	ribosomal protein; large; P2	RPLP2	6181
200910_at	chaperonin containing TCP1; subunit 3 (gamma)	CCT3	7203
200911_s_at	transforming; acidic coiled-coil containing protein 1	TACC1	6867
200912_s_at	eukaryotic translation initiation factor 4A; isoform 2	EIF4A2	1974
200913_at	protein phosphatase 1G (formerly 2C); magnesium-dependent; gamma isoform	PPM1G	5496
200914_x_at	kinectin 1 (kinesin receptor)	KTN1	3895
200915_x_at	kinectin 1 (kinesin receptor)	KTN1	3895
200916_at	transgelin 2	TAGLN2	8407
200917_s_at	signal recognition particle receptor ('docking protein')	SRPR	6734
200918_s_at	signal recognition particle receptor ('docking protein')	SRPR	6734
200919_at	polyhomeotic homolog 2 (Drosophila)	PHC2	1912
200920_s_at	B-cell translocation gene 1; anti-proliferative	BTG1	694
200921_s_at	B-cell translocation gene 1; anti-proliferative	BTG1	694
200922_at	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1	KDELR1	10945
200923_at	lectin; galactoside-binding; soluble; 3 binding protein	LGALS3BP	3959
200924_s_at	solute carrier family 3 (activators of dibasic and neutral amino acid transport); member 2	SLC3A2	6520
200925_at	cytochrome c oxidase subunit VIa polypeptide 1	COX6A1	1337
200926_at	ribosomal protein S23	RPS23	6228
200927_s_at	RAB14; member RAS oncogene family	RAB14	51552
200928_s_at	RAB14; member RAS oncogene family	RAB14	51552
200929_at	transmembrane emp24-like trafficking protein 10 (yeast)	TMED10	10972
200930_s_at	vinculin	VCL	7414
200931_s_at	vinculin	VCL	7414
200932_s_at	dynactin 2 (p50)	DCTN2	10540
200933_x_at	ribosomal protein S4; X-linked	RPS4X	6191
200934_at	DEK oncogene (DNA binding)	DEK	7913
200935_at	calreticulin	CALR	811
200936_at	ribosomal protein L8	RPL8	6132
200937_s_at	ribosomal protein L5	RPL5	6125
200938_s_at	arginine-glutamic acid dipeptide (RE) repeats	RERE	473
200939_s_at	arginine-glutamic acid dipeptide (RE) repeats	RERE	473
200940_s_at	arginine-glutamic acid dipeptide (RE) repeats	RERE	473
200941_at	heat shock factor binding protein 1	HSBP1	3281
200942_s_at	heat shock factor binding protein 1	HSBP1	3281
200943_at	high-mobility group nucleosome binding domain 1	HMGN1	3150
200944_s_at	high-mobility group nucleosome binding domain 1	HMGN1	3150
200945_s_at	SEC31 homolog A (S. cerevisiae)	SEC31A	22872
200946_x_at	glutamate dehydrogenase 1	GLUD1	2746
200947_s_at	glutamate dehydrogenase 1	GLUD1	2746
200948_at	myeloid leukemia factor 2	MLF2	8079
200949_x_at	ribosomal protein S20	RPS20	6224
200950_at	actin related protein 2/3 complex; subunit 1A; 41kDa	ARPC1A	10552
200951_s_at	cyclin D2	CCND2	894
200952_s_at	cyclin D2	CCND2	894
200953_s_at	cyclin D2	CCND2	894
200954_at	ATPase; H+ transporting; lysosomal 16kDa; V0 subunit c	ATP6V0C	527
200955_at	inner membrane protein; mitochondrial (mitofilin)	IMMT	10989
200956_s_at	structure specific recognition protein 1	SSRP1	6749
200957_s_at	structure specific recognition protein 1	SSRP1	6749
200958_s_at	syndecan binding protein (syntenin)	SDCBP	6386
200959_at	fusion (involved in t(12;16) in malignant liposarcoma)	FUS	2521
200960_x_at	clathrin; light chain (Lca)	CLTA	1211
200961_at	selenophosphate synthetase 2	SEPHS2	22928
200962_at	ribosomal protein L31 /// similar to ribosomal protein L31 /// ribosomal protein L31 pseudogene 4 /// ribosomal protein L31 pseudogene 10 /// similar to ribosomal protein L31 /// similar to ribosomal protein L31 /// similar to ribosomal protein L31 /// similar to ribosomal protein L31 /// similar to ribosomal protein L31 /// hypothetical protein LOC729646 /// similar to ribosomal protein L31	RPL31 /// LOC285260 /// RPL31P4 /// RPL31P10 /// LOC641790 /// LOC646841 /// LOC648737 /// LOC653773 /// LOC727792 /// LOC729646 /// LOC732015	285260 /// 387991 /// 390283 /// 6160 /// 641790 /// 646841 /// 648737 /// 653773 /// 727792 /// 729646 /// 732015
200963_x_at	ribosomal protein L31	RPL31	6160
200964_at	ubiquitin-activating enzyme E1 (A1S9T and BN75 temperature sensitivity complementing)	UBE1	7317
200965_s_at	actin binding LIM protein 1	ABLIM1	3983
200966_x_at	aldolase A; fructose-bisphosphate	ALDOA	226
200967_at	peptidylprolyl isomerase B (cyclophilin B)	PPIB	5479
200968_s_at	peptidylprolyl isomerase B (cyclophilin B)	PPIB	5479
200969_at	stress-associated endoplasmic reticulum protein 1	SERP1	27230
200970_s_at	stress-associated endoplasmic reticulum protein 1	SERP1	27230
200971_s_at	stress-associated endoplasmic reticulum protein 1	SERP1	27230
200972_at	tetraspanin 3	TSPAN3	10099
200973_s_at	tetraspanin 3	TSPAN3	10099
200974_at	actin; alpha 2; smooth muscle; aorta	ACTA2	59
200975_at	palmitoyl-protein thioesterase 1 (ceroid-lipofuscinosis; neuronal 1; infantile)	PPT1	5538
200976_s_at	Tax1 (human T-cell leukemia virus type I) binding protein 1	TAX1BP1	8887
200977_s_at	Tax1 (human T-cell leukemia virus type I) binding protein 1	TAX1BP1	8887
200978_at	malate dehydrogenase 1; NAD (soluble)	MDH1	4190
200979_at	Mitogen-activated protein kinase kinase kinase 15	MAP3K15	389840
200980_s_at	pyruvate dehydrogenase (lipoamide) alpha 1	PDHA1	5160
200981_x_at	fibrinogen beta chain /// GNAS complex locus	FGB /// GNAS	2244 /// 2778
200982_s_at	annexin A6	ANXA6	309
200983_x_at	CD59 molecule; complement regulatory protein	CD59	966
200984_s_at	CD59 molecule; complement regulatory protein	CD59	966
200985_s_at	CD59 molecule; complement regulatory protein	CD59	966
200986_at	serpin peptidase inhibitor; clade G (C1 inhibitor); member 1; (angioedema; hereditary)	SERPING1	710
200987_x_at	proteasome (prosome; macropain) activator subunit 3 (PA28 gamma; Ki)	PSME3	10197
200988_s_at	proteasome (prosome; macropain) activator subunit 3 (PA28 gamma; Ki)	PSME3	10197
200989_at	hypoxia-inducible factor 1; alpha subunit (basic helix-loop-helix transcription factor)	HIF1A	3091
200990_at	tripartite motif-containing 28	TRIM28	10155
200991_s_at	sorting nexin 17	SNX17	9784
200992_at	importin 7	IPO7	10527
200993_at	importin 7	IPO7	10527
200994_at	Importin 7	IPO7	10527
200995_at	Importin 7	IPO7	10527
200996_at	ARP3 actin-related protein 3 homolog (yeast)	ACTR3	10096
200997_at	RNA binding motif protein 4	RBM4	5936
200998_s_at	cytoskeleton-associated protein 4	CKAP4	10970
200999_s_at	cytoskeleton-associated protein 4	CKAP4	10970
201000_at	alanyl-tRNA synthetase	AARS	16
201001_s_at	ubiquitin-conjugating enzyme E2 variant 1 /// ubiquitin-conjugating enzyme E2 variant 1	UBE2V1 /// Kua-UEV	387522 /// 7335
201002_s_at	ubiquitin-conjugating enzyme E2 variant 1 /// ubiquitin-conjugating enzyme E2 variant 1	UBE2V1 /// Kua-UEV	387522 /// 7335
201003_x_at	arginyl aminopeptidase (aminopeptidase B) /// ubiquitin-conjugating enzyme E2 variant 1 /// ubiquitin-conjugating enzyme variant Kua /// ubiquitin-conjugating enzyme E2 variant 1 /// similar to ubiquitin-conjugating enzyme E2 variant 1 isoform d /// similar to ubiquitin-conjugating enzyme E2 variant 1 isoform d	RNPEP /// UBE2V1 /// Kua /// Kua-UEV /// LOC730052 /// LOC732137	387521 /// 387522 /// 6051 /// 730052 /// 732137 /// 7335
201004_at	signal sequence receptor; delta (translocon-associated protein delta)	SSR4	6748
201005_at	CD9 molecule	CD9	928
201006_at	peroxiredoxin 2	PRDX2	7001
201007_at	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein); beta subunit	HADHB	3032
201008_s_at	thioredoxin interacting protein	TXNIP	10628
201009_s_at	thioredoxin interacting protein	TXNIP	10628
201010_s_at	thioredoxin interacting protein	TXNIP	10628
201011_at	ribophorin I	RPN1	6184
201012_at	annexin A1	ANXA1	301
201013_s_at	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazole succinocarboxamide synthetase	PAICS	10606
201014_s_at	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazole succinocarboxamide synthetase	PAICS	10606
201015_s_at	junction plakoglobin	JUP	3728
201016_at	eukaryotic translation initiation factor 1A; X-linked	EIF1AX	1964
201017_at	eukaryotic translation initiation factor 1A; X-linked	EIF1AX	1964
201018_at	eukaryotic translation initiation factor 1A; X-linked	EIF1AX	1964
201019_s_at	eukaryotic translation initiation factor 1A; X-linked /// eukaryotic translation initiation factor 1A pseudogene 1	EIF1AX /// EIF1AP1	1964 /// 280661
201020_at	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein; eta polypeptide	YWHAH	7533
201021_s_at	destrin (actin depolymerizing factor)	DSTN	11034
201022_s_at	destrin (actin depolymerizing factor)	DSTN	11034
201023_at	TAF7 RNA polymerase II; TATA box binding protein (TBP)-associated factor; 55kDa	TAF7	6879
201024_x_at	eukaryotic translation initiation factor 5B	EIF5B	9669
201025_at	eukaryotic translation initiation factor 5B	EIF5B	9669
201026_at	eukaryotic translation initiation factor 5B	EIF5B	9669
201027_s_at	eukaryotic translation initiation factor 5B	EIF5B	9669
201028_s_at	CD99 molecule	CD99	4267
201029_s_at	CD99 molecule	CD99	4267
201030_x_at	lactate dehydrogenase B	LDHB	3945
201031_s_at	heterogeneous nuclear ribonucleoprotein H1 (H)	HNRPH1	3187
201032_at	bladder cancer associated protein	BLCAP	10904
201033_x_at	ribosomal protein; large; P0	RPLP0	6175
201034_at	adducin 3 (gamma)	ADD3	120
201035_s_at	hydroxyacyl-Coenzyme A dehydrogenase	HADH	3033
201036_s_at	hydroxyacyl-Coenzyme A dehydrogenase	HADH	3033
201037_at	phosphofructokinase; platelet	PFKP	5214
201038_s_at	Acidic (leucine-rich) nuclear phosphoprotein 32 family; member A	ANP32A	8125
201039_s_at	RAD23 homolog A (S. cerevisiae)	RAD23A	5886
201040_at	guanine nucleotide binding protein (G protein); alpha inhibiting activity polypeptide 2	GNAI2	2771
201041_s_at	dual specificity phosphatase 1	DUSP1	1843
201042_at	transglutaminase 2 (C polypeptide; protein-glutamine-gamma-glutamyltransferase)	TGM2	7052
201043_s_at	acidic (leucine-rich) nuclear phosphoprotein 32 family; member A	ANP32A	8125
201044_x_at	dual specificity phosphatase 1	DUSP1	1843
201045_s_at	RAB6A; member RAS oncogene family	RAB6A	5870
201046_s_at	RAD23 homolog A (S. cerevisiae)	RAD23A	5886
201047_x_at	RAB6A; member RAS oncogene family	RAB6A	5870
201048_x_at	RAB6A; member RAS oncogene family	RAB6A	5870
201049_s_at	ribosomal protein S18	RPS18	6222
201050_at	phospholipase D family; member 3	PLD3	23646
201051_at	acidic (leucine-rich) nuclear phosphoprotein 32 family; member A	ANP32A	8125
201052_s_at	proteasome (prosome; macropain) inhibitor subunit 1 (PI31)	PSMF1	9491
201053_s_at	proteasome (prosome; macropain) inhibitor subunit 1 (PI31)	PSMF1	9491
201054_at	heterogeneous nuclear ribonucleoprotein A0	HNRPA0	10949
