GeneID,Symbol,link,description,chromosome
333,APLP1,https://www.ncbi.nlm.nih.gov/gene/333,amyloid beta precursor like protein 1,19q13.12
334,APLP2,https://www.ncbi.nlm.nih.gov/gene/334,amyloid beta precursor like protein 2,11q24.3
335,APOA1,https://www.ncbi.nlm.nih.gov/gene/335,apolipoprotein A1,11q23.3
336,APOA2,https://www.ncbi.nlm.nih.gov/gene/336,apolipoprotein A2,1q23.3
337,APOA4,https://www.ncbi.nlm.nih.gov/gene/337,apolipoprotein A4,11q23.3
338,APOB,https://www.ncbi.nlm.nih.gov/gene/338,apolipoprotein B,2p24.1
339,APOBEC1,https://www.ncbi.nlm.nih.gov/gene/339,apolipoprotein B mRNA editing enzyme catalytic subunit 1,12p13.31
341,APOC1,https://www.ncbi.nlm.nih.gov/gene/341,apolipoprotein C1,19q13.32
342,APOC1P1,https://www.ncbi.nlm.nih.gov/gene/342,apolipoprotein C1 pseudogene 1,19q13.32
343,AQP8,https://www.ncbi.nlm.nih.gov/gene/343,aquaporin 8,16p12.1
344,APOC2,https://www.ncbi.nlm.nih.gov/gene/344,apolipoprotein C2,19q13.32
345,APOC3,https://www.ncbi.nlm.nih.gov/gene/345,apolipoprotein C3,11q23.3
346,APOC4,https://www.ncbi.nlm.nih.gov/gene/346,apolipoprotein C4,19q13.32
347,APOD,https://www.ncbi.nlm.nih.gov/gene/347,apolipoprotein D,3q29
348,APOE,https://www.ncbi.nlm.nih.gov/gene/348,apolipoprotein E,19q13.32
350,APOH,https://www.ncbi.nlm.nih.gov/gene/350,apolipoprotein H,17q24.2
351,APP,https://www.ncbi.nlm.nih.gov/gene/351,amyloid beta precursor protein,21q21.3
353,APRT,https://www.ncbi.nlm.nih.gov/gene/353,adenine phosphoribosyltransferase,16q24.3
354,KLK3,https://www.ncbi.nlm.nih.gov/gene/354,kallikrein related peptidase 3,19q13.33
355,FAS,https://www.ncbi.nlm.nih.gov/gene/355,Fas cell surface death receptor,10q23.31
356,FASLG,https://www.ncbi.nlm.nih.gov/gene/356,Fas ligand,1q24.3
357,SHROOM2,https://www.ncbi.nlm.nih.gov/gene/357,shroom family member 2,Xp22.2
358,AQP1,https://www.ncbi.nlm.nih.gov/gene/358,aquaporin 1 (Colton blood group),7p14.3
359,AQP2,https://www.ncbi.nlm.nih.gov/gene/359,aquaporin 2,12q13.12
360,AQP3,https://www.ncbi.nlm.nih.gov/gene/360,aquaporin 3 (Gill blood group),9p13.3
361,AQP4,https://www.ncbi.nlm.nih.gov/gene/361,aquaporin 4,18q11.2
362,AQP5,https://www.ncbi.nlm.nih.gov/gene/362,aquaporin 5,12q13.12
363,AQP6,https://www.ncbi.nlm.nih.gov/gene/363,aquaporin 6,12q13.12
364,AQP7,https://www.ncbi.nlm.nih.gov/gene/364,aquaporin 7,9p13.3
366,AQP9,https://www.ncbi.nlm.nih.gov/gene/366,aquaporin 9,15q21.3
367,AR,https://www.ncbi.nlm.nih.gov/gene/367,androgen receptor,Xq12
368,ABCC6,https://www.ncbi.nlm.nih.gov/gene/368,ATP binding cassette subfamily C member 6,16p13.11
369,ARAF,https://www.ncbi.nlm.nih.gov/gene/369,A-Raf proto-oncogene; serine/threonine kinase,Xp11.3
372,ARCN1,https://www.ncbi.nlm.nih.gov/gene/372,archain 1,11q23.3
373,TRIM23,https://www.ncbi.nlm.nih.gov/gene/373,tripartite motif containing 23,5q12.3
374,AREG,https://www.ncbi.nlm.nih.gov/gene/374,amphiregulin,4q13.3
375,ARF1,https://www.ncbi.nlm.nih.gov/gene/375,ADP ribosylation factor 1,1q42.13
377,ARF3,https://www.ncbi.nlm.nih.gov/gene/377,ADP ribosylation factor 3,12q13.12
378,ARF4,https://www.ncbi.nlm.nih.gov/gene/378,ADP ribosylation factor 4,3p14.3
379,ARL4D,https://www.ncbi.nlm.nih.gov/gene/379,ADP ribosylation factor like GTPase 4D,17q21.31
380,ARF4P1,https://www.ncbi.nlm.nih.gov/gene/380,ADP ribosylation factor 4 pseudogene 1,9q34.2
381,ARF5,https://www.ncbi.nlm.nih.gov/gene/381,ADP ribosylation factor 5,7q32.1
382,ARF6,https://www.ncbi.nlm.nih.gov/gene/382,ADP ribosylation factor 6,14q21.3
383,ARG1,https://www.ncbi.nlm.nih.gov/gene/383,arginase 1,6q23.2
384,ARG2,https://www.ncbi.nlm.nih.gov/gene/384,arginase 2,14q24.1
387,RHOA,https://www.ncbi.nlm.nih.gov/gene/387,ras homolog family member A,3p21.31
388,RHOB,https://www.ncbi.nlm.nih.gov/gene/388,ras homolog family member B,2p24.1
389,RHOC,https://www.ncbi.nlm.nih.gov/gene/389,ras homolog family member C,1p13.2
390,RND3,https://www.ncbi.nlm.nih.gov/gene/390,Rho family GTPase 3,2q23.3
391,RHOG,https://www.ncbi.nlm.nih.gov/gene/391,ras homolog family member G,11p15.4
392,ARHGAP1,https://www.ncbi.nlm.nih.gov/gene/392,Rho GTPase activating protein 1,11p11.2
393,ARHGAP4,https://www.ncbi.nlm.nih.gov/gene/393,Rho GTPase activating protein 4,Xq28
394,ARHGAP5,https://www.ncbi.nlm.nih.gov/gene/394,Rho GTPase activating protein 5,14q12
395,ARHGAP6,https://www.ncbi.nlm.nih.gov/gene/395,Rho GTPase activating protein 6,Xp22.2
396,ARHGDIA,https://www.ncbi.nlm.nih.gov/gene/396,Rho GDP dissociation inhibitor alpha,17q25.3
397,ARHGDIB,https://www.ncbi.nlm.nih.gov/gene/397,Rho GDP dissociation inhibitor beta,12p12.3
398,ARHGDIG,https://www.ncbi.nlm.nih.gov/gene/398,Rho GDP dissociation inhibitor gamma,16p13.3
399,RHOH,https://www.ncbi.nlm.nih.gov/gene/399,ras homolog family member H,4p14
400,ARL1,https://www.ncbi.nlm.nih.gov/gene/400,ADP ribosylation factor like GTPase 1,12q23.2
401,PHOX2A,https://www.ncbi.nlm.nih.gov/gene/401,paired like homeobox 2A,11q13.4
402,ARL2,https://www.ncbi.nlm.nih.gov/gene/402,ADP ribosylation factor like GTPase 2,11q13.1
403,ARL3,https://www.ncbi.nlm.nih.gov/gene/403,ADP ribosylation factor like GTPase 3,10q24.32
405,ARNT,https://www.ncbi.nlm.nih.gov/gene/405,aryl hydrocarbon receptor nuclear translocator,1q21.3
406,ARNTL,https://www.ncbi.nlm.nih.gov/gene/406,aryl hydrocarbon receptor nuclear translocator like,11p15.3
407,ARR3,https://www.ncbi.nlm.nih.gov/gene/407,arrestin 3,Xq13.1
408,ARRB1,https://www.ncbi.nlm.nih.gov/gene/408,arrestin beta 1,11q13.4
409,ARRB2,https://www.ncbi.nlm.nih.gov/gene/409,arrestin beta 2,17p13.2
410,ARSA,https://www.ncbi.nlm.nih.gov/gene/410,arylsulfatase A,22q13.33
411,ARSB,https://www.ncbi.nlm.nih.gov/gene/411,arylsulfatase B,5q14.1
412,STS,https://www.ncbi.nlm.nih.gov/gene/412,steroid sulfatase,Xp22.31
413,ARSC2,https://www.ncbi.nlm.nih.gov/gene/413,arylsulfatase C; isozyme F,X
414,ARSD,https://www.ncbi.nlm.nih.gov/gene/414,arylsulfatase D,Xp22.33
415,ARSL,https://www.ncbi.nlm.nih.gov/gene/415,arylsulfatase L,Xp22.33
416,ARSF,https://www.ncbi.nlm.nih.gov/gene/416,arylsulfatase F,Xp22.33
417,ART1,https://www.ncbi.nlm.nih.gov/gene/417,ADP-ribosyltransferase 1,11p15.4
418,ART2P,https://www.ncbi.nlm.nih.gov/gene/418,ADP-ribosyltransferase 2; pseudogene,11q13.4
419,ART3,https://www.ncbi.nlm.nih.gov/gene/419,ADP-ribosyltransferase 3 (inactive),4q21.1
420,ART4,https://www.ncbi.nlm.nih.gov/gene/420,ADP-ribosyltransferase 4 (inactive) (Dombrock blood group),12p12.3
421,ARVCF,https://www.ncbi.nlm.nih.gov/gene/421,ARVCF delta catenin family member,22q11.21
427,ASAH1,https://www.ncbi.nlm.nih.gov/gene/427,N-acylsphingosine amidohydrolase 1,8p22
429,ASCL1,https://www.ncbi.nlm.nih.gov/gene/429,achaete-scute family bHLH transcription factor 1,12q23.2
430,ASCL2,https://www.ncbi.nlm.nih.gov/gene/430,achaete-scute family bHLH transcription factor 2,11p15.5
432,ASGR1,https://www.ncbi.nlm.nih.gov/gene/432,asialoglycoprotein receptor 1,17p13.1
433,ASGR2,https://www.ncbi.nlm.nih.gov/gene/433,asialoglycoprotein receptor 2,17p13.1
434,ASIP,https://www.ncbi.nlm.nih.gov/gene/434,agouti signaling protein,20q11.22
435,ASL,https://www.ncbi.nlm.nih.gov/gene/435,argininosuccinate lyase,7q11.21
436,ASLP1,https://www.ncbi.nlm.nih.gov/gene/436,argininosuccinate lyase pseudogene 1,22q11.23
438,ASMT,https://www.ncbi.nlm.nih.gov/gene/438,acetylserotonin O-methyltransferase,Xp22.3 and Yp11.3
439,GET3,https://www.ncbi.nlm.nih.gov/gene/439,guided entry of tail-anchored proteins factor 3; ATPase,19p13.13
440,ASNS,https://www.ncbi.nlm.nih.gov/gene/440,asparagine synthetase (glutamine-hydrolyzing),7q21.3
442,ASNSP2,https://www.ncbi.nlm.nih.gov/gene/442,asparagine synthetase pseudogene 2,21p11.2
443,ASPA,https://www.ncbi.nlm.nih.gov/gene/443,aspartoacylase,17p13.2
444,ASPH,https://www.ncbi.nlm.nih.gov/gene/444,aspartate beta-hydroxylase,8q12.3
445,ASS1,https://www.ncbi.nlm.nih.gov/gene/445,argininosuccinate synthase 1,9q34.11
447,ASS1P2,https://www.ncbi.nlm.nih.gov/gene/447,argininosuccinate synthetase 1 pseudogene 2,2p22.1
449,ASS1P4,https://www.ncbi.nlm.nih.gov/gene/449,argininosuccinate synthetase 1 pseudogene 4,Xp22.33
450,ASS1P5,https://www.ncbi.nlm.nih.gov/gene/450,argininosuccinate synthetase 1 pseudogene 5,Xq23
451,ASS1P6,https://www.ncbi.nlm.nih.gov/gene/451,argininosuccinate synthetase 1 pseudogene 6,Yq11.21
453,ASS1P8,https://www.ncbi.nlm.nih.gov/gene/453,argininosuccinate synthetase 1 pseudogene 8,4q31.23
454,ASS1P9,https://www.ncbi.nlm.nih.gov/gene/454,argininosuccinate synthetase 1 pseudogene 9,5q11.2
455,ASS1P10,https://www.ncbi.nlm.nih.gov/gene/455,argininosuccinate synthetase 1 pseudogene 10,5q32
459,ASS1P14,https://www.ncbi.nlm.nih.gov/gene/459,argininosuccinate synthetase 1 pseudogene 14,12p11.21
460,ASTN1,https://www.ncbi.nlm.nih.gov/gene/460,astrotactin 1,1q25.2
462,SERPINC1,https://www.ncbi.nlm.nih.gov/gene/462,serpin family C member 1,1q25.1
463,ZFHX3,https://www.ncbi.nlm.nih.gov/gene/463,zinc finger homeobox 3,16q22.2-q22.3
466,ATF1,https://www.ncbi.nlm.nih.gov/gene/466,activating transcription factor 1,12q13.12
467,ATF3,https://www.ncbi.nlm.nih.gov/gene/467,activating transcription factor 3,1q32.3
468,ATF4,https://www.ncbi.nlm.nih.gov/gene/468,activating transcription factor 4,22q13.1
469,ATF4P1,https://www.ncbi.nlm.nih.gov/gene/469,activating transcription factor 4 pseudogene 1,Xq28
471,ATIC,https://www.ncbi.nlm.nih.gov/gene/471,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,2q35
472,ATM,https://www.ncbi.nlm.nih.gov/gene/472,ATM serine/threonine kinase,11q22.3
473,RERE,https://www.ncbi.nlm.nih.gov/gene/473,arginine-glutamic acid dipeptide repeats,1p36.23
474,ATOH1,https://www.ncbi.nlm.nih.gov/gene/474,atonal bHLH transcription factor 1,4q22.2
475,ATOX1,https://www.ncbi.nlm.nih.gov/gene/475,antioxidant 1 copper chaperone,5q33.1
476,ATP1A1,https://www.ncbi.nlm.nih.gov/gene/476,ATPase Na+/K+ transporting subunit alpha 1,1p13.1
477,ATP1A2,https://www.ncbi.nlm.nih.gov/gene/477,ATPase Na+/K+ transporting subunit alpha 2,1q23.2
478,ATP1A3,https://www.ncbi.nlm.nih.gov/gene/478,ATPase Na+/K+ transporting subunit alpha 3,19q13.2
479,ATP12A,https://www.ncbi.nlm.nih.gov/gene/479,ATPase H+/K+ transporting non-gastric alpha2 subunit,13q12.12
480,ATP1A4,https://www.ncbi.nlm.nih.gov/gene/480,ATPase Na+/K+ transporting subunit alpha 4,1q23.2
481,ATP1B1,https://www.ncbi.nlm.nih.gov/gene/481,ATPase Na+/K+ transporting subunit beta 1,1q24.2
482,ATP1B2,https://www.ncbi.nlm.nih.gov/gene/482,ATPase Na+/K+ transporting subunit beta 2,17p13.1
483,ATP1B3,https://www.ncbi.nlm.nih.gov/gene/483,ATPase Na+/K+ transporting subunit beta 3,3q23
484,ATP1B3P1,https://www.ncbi.nlm.nih.gov/gene/484,ATPase Na+/K+ transporting subunit beta 3 pseudogene 1,2p16.1
485,ATP1B1P1,https://www.ncbi.nlm.nih.gov/gene/485,ATPase Na+/K+ transporting subunit beta 1 pseudogene 1,4p13
486,FXYD2,https://www.ncbi.nlm.nih.gov/gene/486,FXYD domain containing ion transport regulator 2,11q23.3
487,ATP2A1,https://www.ncbi.nlm.nih.gov/gene/487,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1,16p11.2
488,ATP2A2,https://www.ncbi.nlm.nih.gov/gene/488,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2,12q24.11
489,ATP2A3,https://www.ncbi.nlm.nih.gov/gene/489,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3,17p13.2
490,ATP2B1,https://www.ncbi.nlm.nih.gov/gene/490,ATPase plasma membrane Ca2+ transporting 1,12q21.33
491,ATP2B2,https://www.ncbi.nlm.nih.gov/gene/491,ATPase plasma membrane Ca2+ transporting 2,3p25.3
492,ATP2B3,https://www.ncbi.nlm.nih.gov/gene/492,ATPase plasma membrane Ca2+ transporting 3,Xq28
493,ATP2B4,https://www.ncbi.nlm.nih.gov/gene/493,ATPase plasma membrane Ca2+ transporting 4,1q32.1
495,ATP4A,https://www.ncbi.nlm.nih.gov/gene/495,ATPase H+/K+ transporting subunit alpha,19q13.12
496,ATP4B,https://www.ncbi.nlm.nih.gov/gene/496,ATPase H+/K+ transporting subunit beta,13q34
498,ATP5F1A,https://www.ncbi.nlm.nih.gov/gene/498,ATP synthase F1 subunit alpha,18q21.1
501,ALDH7A1,https://www.ncbi.nlm.nih.gov/gene/501,aldehyde dehydrogenase 7 family member A1,5q23.2
504,ATP5F1AP2,https://www.ncbi.nlm.nih.gov/gene/504,ATP synthase F1 subunit alpha pseudogene 2,2q24.1
506,ATP5F1B,https://www.ncbi.nlm.nih.gov/gene/506,ATP synthase F1 subunit beta,12q13.3
507,ATP5F1BP1,https://www.ncbi.nlm.nih.gov/gene/507,ATP synthase F1 subunit beta pseudogene 1,2q11.2
509,ATP5F1C,https://www.ncbi.nlm.nih.gov/gene/509,ATP synthase F1 subunit gamma,10p14
513,ATP5F1D,https://www.ncbi.nlm.nih.gov/gene/513,ATP synthase F1 subunit delta,19p13.3
514,ATP5F1E,https://www.ncbi.nlm.nih.gov/gene/514,ATP synthase F1 subunit epsilon,20q13.32
515,ATP5PB,https://www.ncbi.nlm.nih.gov/gene/515,ATP synthase peripheral stalk-membrane subunit b,1p13.2
516,ATP5MC1,https://www.ncbi.nlm.nih.gov/gene/516,ATP synthase membrane subunit c locus 1,17q21.32
517,ATP5MC2,https://www.ncbi.nlm.nih.gov/gene/517,ATP synthase membrane subunit c locus 2,12q13.13
518,ATP5MC3,https://www.ncbi.nlm.nih.gov/gene/518,ATP synthase membrane subunit c locus 3,2q31.1
520,ATP5MC2P1,https://www.ncbi.nlm.nih.gov/gene/520,ATP synthase membrane subunit c locus 2 pseudogene 1,1q32.2
521,ATP5ME,https://www.ncbi.nlm.nih.gov/gene/521,ATP synthase membrane subunit e,4p16.3
522,ATP5PF,https://www.ncbi.nlm.nih.gov/gene/522,ATP synthase peripheral stalk subunit F6,21q21.3
523,ATP6V1A,https://www.ncbi.nlm.nih.gov/gene/523,ATPase H+ transporting V1 subunit A,3q13.31
525,ATP6V1B1,https://www.ncbi.nlm.nih.gov/gene/525,ATPase H+ transporting V1 subunit B1,2p13.3
526,ATP6V1B2,https://www.ncbi.nlm.nih.gov/gene/526,ATPase H+ transporting V1 subunit B2,8p21.3
527,ATP6V0C,https://www.ncbi.nlm.nih.gov/gene/527,ATPase H+ transporting V0 subunit c,16p13.3
528,ATP6V1C1,https://www.ncbi.nlm.nih.gov/gene/528,ATPase H+ transporting V1 subunit C1,8q22.3
529,ATP6V1E1,https://www.ncbi.nlm.nih.gov/gene/529,ATPase H+ transporting V1 subunit E1,22q11.21
533,ATP6V0B,https://www.ncbi.nlm.nih.gov/gene/533,ATPase H+ transporting V0 subunit b,1p34.1
534,ATP6V1G2,https://www.ncbi.nlm.nih.gov/gene/534,ATPase H+ transporting V1 subunit G2,6p21.33
535,ATP6V0A1,https://www.ncbi.nlm.nih.gov/gene/535,ATPase H+ transporting V0 subunit a1,17q21.2
537,ATP6AP1,https://www.ncbi.nlm.nih.gov/gene/537,ATPase H+ transporting accessory protein 1,Xq28
538,ATP7A,https://www.ncbi.nlm.nih.gov/gene/538,ATPase copper transporting alpha,Xq21.1
539,ATP5PO,https://www.ncbi.nlm.nih.gov/gene/539,ATP synthase peripheral stalk subunit OSCP,21q22.11
540,ATP7B,https://www.ncbi.nlm.nih.gov/gene/540,ATPase copper transporting beta,13q14.3
541,ALDH7A1P1,https://www.ncbi.nlm.nih.gov/gene/541,aldehyde dehydrogenase 7 family member A1 pseudogene 1,5q13.3
542,ALDH7A1P2,https://www.ncbi.nlm.nih.gov/gene/542,aldehyde dehydrogenase 7 family member A1 pseudogene 2,2q31.1
543,ALDH7A1P3,https://www.ncbi.nlm.nih.gov/gene/543,aldehyde dehydrogenase 7 family member A1 pseudogene 3,7q36.1
544,ALDH7A1P4,https://www.ncbi.nlm.nih.gov/gene/544,aldehyde dehydrogenase 7 family member A1 pseudogene 4,10q21.2
545,ATR,https://www.ncbi.nlm.nih.gov/gene/545,ATR serine/threonine kinase,3q23
546,ATRX,https://www.ncbi.nlm.nih.gov/gene/546,ATRX chromatin remodeler,Xq21.1
547,KIF1A,https://www.ncbi.nlm.nih.gov/gene/547,kinesin family member 1A,2q37.3
549,AUH,https://www.ncbi.nlm.nih.gov/gene/549,AU RNA binding methylglutaconyl-CoA hydratase,9q22.31
550,AUP1,https://www.ncbi.nlm.nih.gov/gene/550,AUP1 lipid droplet regulating VLDL assembly factor,2p13.1
551,AVP,https://www.ncbi.nlm.nih.gov/gene/551,arginine vasopressin,20p13
552,AVPR1A,https://www.ncbi.nlm.nih.gov/gene/552,arginine vasopressin receptor 1A,12q14.2
553,AVPR1B,https://www.ncbi.nlm.nih.gov/gene/553,arginine vasopressin receptor 1B,1q32.1
554,AVPR2,https://www.ncbi.nlm.nih.gov/gene/554,arginine vasopressin receptor 2,Xq28
558,AXL,https://www.ncbi.nlm.nih.gov/gene/558,AXL receptor tyrosine kinase,19q13.2
563,AZGP1,https://www.ncbi.nlm.nih.gov/gene/563,alpha-2-glycoprotein 1; zinc-binding,7q22.1
566,AZU1,https://www.ncbi.nlm.nih.gov/gene/566,azurocidin 1,19p13.3
567,B2M,https://www.ncbi.nlm.nih.gov/gene/567,beta-2-microglobulin,15q21.1
568,B2MR,https://www.ncbi.nlm.nih.gov/gene/568,beta-2-microglobulin regulator,15q13-q15
570,BAAT,https://www.ncbi.nlm.nih.gov/gene/570,bile acid-CoA:amino acid N-acyltransferase,9q31.1
571,BACH1,https://www.ncbi.nlm.nih.gov/gene/571,BTB domain and CNC homolog 1,21q21.3
572,BAD,https://www.ncbi.nlm.nih.gov/gene/572,BCL2 associated agonist of cell death,11q13.1
573,BAG1,https://www.ncbi.nlm.nih.gov/gene/573,BAG cochaperone 1,9p13.3
574,BAGE,https://www.ncbi.nlm.nih.gov/gene/574,B melanoma antigen,21p11.1 not on reference assembly
575,ADGRB1,https://www.ncbi.nlm.nih.gov/gene/575,adhesion G protein-coupled receptor B1,8q24.3
576,ADGRB2,https://www.ncbi.nlm.nih.gov/gene/576,adhesion G protein-coupled receptor B2,1p35.2
577,ADGRB3,https://www.ncbi.nlm.nih.gov/gene/577,adhesion G protein-coupled receptor B3,6q12-q13
578,BAK1,https://www.ncbi.nlm.nih.gov/gene/578,BCL2 antagonist/killer 1,6p21.31
579,NKX3-2,https://www.ncbi.nlm.nih.gov/gene/579,NK3 homeobox 2,4p15.33
580,BARD1,https://www.ncbi.nlm.nih.gov/gene/580,BRCA1 associated RING domain 1,2q35
581,BAX,https://www.ncbi.nlm.nih.gov/gene/581,BCL2 associated X; apoptosis regulator,19q13.33
582,BBS1,https://www.ncbi.nlm.nih.gov/gene/582,Bardet-Biedl syndrome 1,11q13.2
583,BBS2,https://www.ncbi.nlm.nih.gov/gene/583,Bardet-Biedl syndrome 2,16q13
585,BBS4,https://www.ncbi.nlm.nih.gov/gene/585,Bardet-Biedl syndrome 4,15q24.1
586,BCAT1,https://www.ncbi.nlm.nih.gov/gene/586,branched chain amino acid transaminase 1,12p12.1
587,BCAT2,https://www.ncbi.nlm.nih.gov/gene/587,branched chain amino acid transaminase 2,19q13.33
590,BCHE,https://www.ncbi.nlm.nih.gov/gene/590,butyrylcholinesterase,3q26.1
593,BCKDHA,https://www.ncbi.nlm.nih.gov/gene/593,branched chain keto acid dehydrogenase E1 subunit alpha,19q13.2
594,BCKDHB,https://www.ncbi.nlm.nih.gov/gene/594,branched chain keto acid dehydrogenase E1 subunit beta,6q14.1
595,CCND1,https://www.ncbi.nlm.nih.gov/gene/595,cyclin D1,11q13.3
596,BCL2,https://www.ncbi.nlm.nih.gov/gene/596,BCL2 apoptosis regulator,18q21.33
597,BCL2A1,https://www.ncbi.nlm.nih.gov/gene/597,BCL2 related protein A1,15q25.1
598,BCL2L1,https://www.ncbi.nlm.nih.gov/gene/598,BCL2 like 1,20q11.21
599,BCL2L2,https://www.ncbi.nlm.nih.gov/gene/599,BCL2 like 2,14q11.2
600,BAK1P1,https://www.ncbi.nlm.nih.gov/gene/600,BCL2 antagonist/killer 1 pseudogene 1,20q11.21
601,BAK1P2,https://www.ncbi.nlm.nih.gov/gene/601,BCL2 antagonist/killer 1 pseudogene 2,11q24.3
602,BCL3,https://www.ncbi.nlm.nih.gov/gene/602,BCL3 transcription coactivator,19q13.32
604,BCL6,https://www.ncbi.nlm.nih.gov/gene/604,BCL6 transcription repressor,3q27.3
605,BCL7A,https://www.ncbi.nlm.nih.gov/gene/605,BAF chromatin remodeling complex subunit BCL7A,12q24.31
606,NBEAP1,https://www.ncbi.nlm.nih.gov/gene/606,neurobeachin pseudogene 1,15q11.2
607,BCL9,https://www.ncbi.nlm.nih.gov/gene/607,BCL9 transcription coactivator,1q21.2
608,TNFRSF17,https://www.ncbi.nlm.nih.gov/gene/608,TNF receptor superfamily member 17,16p13.13
610,HCN2,https://www.ncbi.nlm.nih.gov/gene/610,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,19p13.3
611,OPN1SW,https://www.ncbi.nlm.nih.gov/gene/611,opsin 1; short wave sensitive,7q32.1
613,BCR,https://www.ncbi.nlm.nih.gov/gene/613,BCR activator of RhoGEF and GTPase,22q11.23
616,BCRP4,https://www.ncbi.nlm.nih.gov/gene/616,BCR pseudogene 4,22q11.22
617,BCS1L,https://www.ncbi.nlm.nih.gov/gene/617,BCS1 homolog; ubiquinol-cytochrome c reductase complex chaperone,2q35
618,BCYRN1,https://www.ncbi.nlm.nih.gov/gene/618,brain cytoplasmic RNA 1,2p21
619,BCYRN1P1,https://www.ncbi.nlm.nih.gov/gene/619,brain cytoplasmic RNA 1; pseudogene 1,Xq27.1
620,BCYRN1P2,https://www.ncbi.nlm.nih.gov/gene/620,brain cytoplasmic RNA 1; pseudogene 2,1q41 not on reference assembly
622,BDH1,https://www.ncbi.nlm.nih.gov/gene/622,3-hydroxybutyrate dehydrogenase 1,3q29
623,BDKRB1,https://www.ncbi.nlm.nih.gov/gene/623,bradykinin receptor B1,14q32.2
624,BDKRB2,https://www.ncbi.nlm.nih.gov/gene/624,bradykinin receptor B2,14q32.2
627,BDNF,https://www.ncbi.nlm.nih.gov/gene/627,brain derived neurotrophic factor,11p14.1
629,CFB,https://www.ncbi.nlm.nih.gov/gene/629,complement factor B,6p21.33
631,BFSP1,https://www.ncbi.nlm.nih.gov/gene/631,beaded filament structural protein 1,20p12.1
632,BGLAP,https://www.ncbi.nlm.nih.gov/gene/632,bone gamma-carboxyglutamate protein,1q22
633,BGN,https://www.ncbi.nlm.nih.gov/gene/633,biglycan,Xq28
634,CEACAM1,https://www.ncbi.nlm.nih.gov/gene/634,CEA cell adhesion molecule 1,19q13.2
635,BHMT,https://www.ncbi.nlm.nih.gov/gene/635,betaine--homocysteine S-methyltransferase,5q14.1
636,BICD1,https://www.ncbi.nlm.nih.gov/gene/636,BICD cargo adaptor 1,12p11.21
637,BID,https://www.ncbi.nlm.nih.gov/gene/637,BH3 interacting domain death agonist,22q11.21
638,BIK,https://www.ncbi.nlm.nih.gov/gene/638,BCL2 interacting killer,22q13.2
639,PRDM1,https://www.ncbi.nlm.nih.gov/gene/639,PR/SET domain 1,6q21
640,BLK,https://www.ncbi.nlm.nih.gov/gene/640,BLK proto-oncogene; Src family tyrosine kinase,8p23.1
641,BLM,https://www.ncbi.nlm.nih.gov/gene/641,BLM RecQ like helicase,15q26.1
642,BLMH,https://www.ncbi.nlm.nih.gov/gene/642,bleomycin hydrolase,17q11.2
643,CXCR5,https://www.ncbi.nlm.nih.gov/gene/643,C-X-C motif chemokine receptor 5,11q23.3
644,BLVRA,https://www.ncbi.nlm.nih.gov/gene/644,biliverdin reductase A,7p13
645,BLVRB,https://www.ncbi.nlm.nih.gov/gene/645,biliverdin reductase B,19q13.2
646,BNC1,https://www.ncbi.nlm.nih.gov/gene/646,basonuclin 1,15q25.2
648,BMI1,https://www.ncbi.nlm.nih.gov/gene/648,BMI1 proto-oncogene; polycomb ring finger,10p12.2
649,BMP1,https://www.ncbi.nlm.nih.gov/gene/649,bone morphogenetic protein 1,8p21.3
650,BMP2,https://www.ncbi.nlm.nih.gov/gene/650,bone morphogenetic protein 2,20p12.3
651,BMP3,https://www.ncbi.nlm.nih.gov/gene/651,bone morphogenetic protein 3,4q21.21
652,BMP4,https://www.ncbi.nlm.nih.gov/gene/652,bone morphogenetic protein 4,14q22.2
653,BMP5,https://www.ncbi.nlm.nih.gov/gene/653,bone morphogenetic protein 5,6p12.1
654,BMP6,https://www.ncbi.nlm.nih.gov/gene/654,bone morphogenetic protein 6,6p24.3
655,BMP7,https://www.ncbi.nlm.nih.gov/gene/655,bone morphogenetic protein 7,20q13.31
656,BMP8B,https://www.ncbi.nlm.nih.gov/gene/656,bone morphogenetic protein 8b,1p34.2
657,BMPR1A,https://www.ncbi.nlm.nih.gov/gene/657,bone morphogenetic protein receptor type 1A,10q23.2
658,BMPR1B,https://www.ncbi.nlm.nih.gov/gene/658,bone morphogenetic protein receptor type 1B,4q22.3
