GeneID,Symbol,link,description,chromosome
713686,DUSP3,,dual specificity phosphatase 3,16
713680,CACFD1,,calcium channel flower domain containing 1,15
713545,GRIK3,,glutamate ionotropic receptor kainate type subunit 3,1
713348,UBE4B,,ubiquitination factor E4B,1
713302,UFSP1,,UFM1 specific peptidase 1 (inactive),3
713168,C16H17orf100,,chromosome 16 C17orf100 homolog,16
712948,UBAP1L,,ubiquitin associated protein 1 like,7
712934,UBC,,ubiquitin C,11
712591,ZNF45,,zinc finger protein 45,19
712578,MAFB,,MAF bZIP transcription factor B,10
712199,SLC9A2,,solute carrier family 9 member A2,13
712129,GP1BB,,glycoprotein Ib platelet subunit beta,10
712092,GYPC,,glycophorin C (Gerbich blood group),12
712061,CCDC12,,coiled-coil domain containing 12,2
712030,ST8SIA2,,ST8 alpha-N-acetyl-neuraminide alpha-2;8-sialyltransferase 2,7
712003,SMIM12,,small integral membrane protein 12,1
711991,ATP6AP1L,,ATPase H+ transporting accessory protein 1 like,6
711804,AQP5,,aquaporin 5,11
711642,PTS,,6-pyruvoyltetrahydropterin synthase,14
711428,ZFP57,,ZFP57 zinc finger protein,4
711291,CD177,,CD177 molecule,19
711098,DYNLT2B,,dynein light chain Tctex-type 2B,2
711082,CREG2,,cellular repressor of E1A stimulated genes 2,13
710705,C14H11orf53,,chromosome 14 C11orf53 homolog,14
710667,COPS6,,COP9 signalosome subunit 6,3
710488,PRXL2C,,peroxiredoxin like 2C,15
710475,PHETA1,,PH domain containing endocytic trafficking adaptor 1,11
710445,ZNF749,,zinc finger protein 749,19
710371,NSL1,,NSL1 component of MIS12 kinetochore complex,1
710060,SAGE1,,sarcoma antigen 1,X
709927,TRIM62,,tripartite motif containing 62,1
709915,PABIR3,,PABIR family member 3,X
709640,NDUFA6,,NADH:ubiquinone oxidoreductase subunit A6,10
709573,C20H16orf72,,chromosome 20 C16orf72 homolog,20
709500,NKD2,,NKD inhibitor of WNT signaling pathway 2,6
709466,ZNF281,,zinc finger protein 281,1
709458,CRTC3,,CREB regulated transcription coactivator 3,7
709456,COL23A1,,collagen type XXIII alpha 1 chain,6
709403,TK1,,thymidine kinase 1,16
709225,SLX1A,,SLX1 homolog A; structure-specific endonuclease subunit,20
709171,PLCXD2,,phosphatidylinositol specific phospholipase C X domain containing 2,2
709155,TSHZ2,,teashirt zinc finger homeobox 2,10
708812,LIPT1,,lipoyltransferase 1,13
708766,FAM127A,,family with sequence similarity 127; member A,X
708606,FADD,,Fas associated via death domain,14
708521,TBCA,,tubulin folding cofactor A,6
708477,C1QA,,complement C1q A chain,1
708383,ANKRD13A,,ankyrin repeat domain 13A,11
708279,GPR52,,G protein-coupled receptor 52,1
708068,CDCA4,,cell division cycle associated 4,7
707738,SFRP5,,secreted frizzled related protein 5,9
707700,AMER1,,APC membrane recruitment protein 1,X
707675,NQO2,,N-ribosyldihydronicotinamide:quinone reductase 2,4
707395,BLOC1S1,,biogenesis of lysosomal organelles complex 1 subunit 1,11
707346,FXYD3,,FXYD domain containing ion transport regulator 3,19
707341,KCNRG,,potassium channel regulator,17
707262,JMJD7,,jumonji domain containing 7,7
706961,ANKRD35,,ankyrin repeat domain 35,1
706638,PLAAT1,,phospholipase A and acyltransferase 1,2
706629,GRIK5,,glutamate ionotropic receptor kainate type subunit 5,19
706574,OLIG1,,oligodendrocyte transcription factor 1,3
706536,UTP3,,UTP3 small subunit processome component,5
706531,SOX4,,SRY-box transcription factor 4,4
706473,DYDC2,,DPY30 domain containing 2,9
705858,AMMECR1,,AMMECR nuclear protein 1,X
705720,FAM174B,,family with sequence similarity 174 member B,7
705614,GSPT2,,G1 to S phase transition 2,X
705538,TMEM185A,,transmembrane protein 185A,X
705401,ZSCAN5B,,zinc finger and SCAN domain containing 5B,19
705360,C5H4orf3,,chromosome 5 C4orf3 homolog,5
705148,C20H16orf90,,chromosome 20 C16orf90 homolog,20
705139,XYLT2,,xylosyltransferase 2,16
705114,SYT16,,synaptotagmin 16,7
704987,PAM16,,presequence translocase associated motor 16,20
704870,TPTE2,,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2,17
704845,HIST2H3A,,histone H3.2,1
704772,C3H7orf26,,chromosome 3 C7orf26 homolog,3
704767,MAP6D1,,MAP6 domain containing 1,2
704759,ZMYM5,,zinc finger MYM-type containing 5,17
704606,EIF1,,eukaryotic translation initiation factor 1,16
704578,SPINT1,,serine peptidase inhibitor; Kunitz type 1,7
704516,HFM1,,helicase for meiosis 1,1
704287,MRPS36,,mitochondrial ribosomal protein S36,6
704154,ZNF518A,,zinc finger protein 518A,9
704015,PPCDC,,phosphopantothenoylcysteine decarboxylase,7
703942,FZD1,,frizzled class receptor 1,3
703796,RPP25,,ribonuclease P and MRP subunit p25,7
703786,YAE1,,YAE1 maturation factor of ABCE1,3
703728,ZSCAN26,,zinc finger and SCAN domain containing 26,4
703723,RFPL4A,,ret finger protein like 4A,19
703643,MGAT3,,beta-1;4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase,10
703547,SMIM5,,small integral membrane protein 5,16
703542,C15H9orf40,,chromosome 15 C9orf40 homolog,15
703412,NPFF,,neuropeptide FF-amide peptide precursor,11
703355,BMS1,,BMS1 ribosome biogenesis factor,9
703199,CEP89,,centrosomal protein 89,19
703183,AMER3,,APC membrane recruitment protein 3,12
703065,RESP18,,regulated endocrine specific protein 18,12
702933,SNRNP35,,small nuclear ribonucleoprotein U11/U12 subunit 35,11
702901,ZNF580,,zinc finger protein 580,19
702842,RNF126,,ring finger protein 126,19
702718,FAM136A,,family with sequence similarity 136 member A,13
702646,BATF,,basic leucine zipper ATF-like transcription factor,7
702586,SNRPG,,small nuclear ribonucleoprotein polypeptide G,13
702498,NFKBIE,,NFKB inhibitor epsilon,4
702431,RAB32,,RAB32; member RAS oncogene family,4
702405,FKBP3,,FKBP prolyl isomerase 3,7
702348,SSU72,,SSU72 homolog; RNA polymerase II CTD phosphatase,1
702158,MEX3C,,mex-3 RNA binding family member C,18
702052,MICOS13,,mitochondrial contact site and cristae organizing system subunit 13,19
701932,LRRN3,,leucine rich repeat neuronal 3,3
701922,SPTBN4,,spectrin beta; non-erythrocytic 4,19
701907,CNTF,,ciliary neurotrophic factor,14
701723,MAGEA9,,MAGE family member A9,X
701676,MAGEF1,,MAGE family member F1,2
701625,CTRL,,chymotrypsin like,20
701560,TTC39C,,tetratricopeptide repeat domain 39C,18
701469,C5H4orf46,,chromosome 5 C4orf46 homolog,5
701404,ATP5MJ,,ATP synthase membrane subunit j,7
701061,CFAP251,,cilia and flagella associated protein 251,11
701036,UBE2E1,,ubiquitin conjugating enzyme E2 E1,2
700914,AKIRIN2,,akirin 2,4
700871,PCDHB16,,protocadherin beta 16,6
700716,RBM15B,,RNA binding motif protein 15B,2
700714,SHISA7,,shisa family member 7,19
700659,MANF,,mesencephalic astrocyte derived neurotrophic factor,2
700539,FCGBP,,Fc fragment of IgG binding protein,19
700204,MRM3,,mitochondrial rRNA methyltransferase 3,16
700190,ORAI1,,ORAI calcium release-activated calcium modulator 1,11
700084,CFAP53,,cilia and flagella associated protein 53,18
699970,TNFRSF12A,,TNF receptor superfamily member 12A,20
699853,WDR49,,WD repeat domain 49,2
699809,PPP1R15B,,protein phosphatase 1 regulatory subunit 15B,1
699551,CHCHD7,,coiled-coil-helix-coiled-coil-helix domain containing 7,8
699214,C16H17orf97,,chromosome 16 C17orf97 homolog,16
698911,LRRC29,,leucine rich repeat containing 29,20
698824,CTDSP1,,CTD small phosphatase 1,12
698702,FBLN7,,fibulin 7,13
698535,HS6ST3,,heparan sulfate 6-O-sulfotransferase 3,17
698470,TNNI3,,troponin I3; cardiac type,19
698454,GDPD4,,glycerophosphodiester phosphodiesterase domain containing 4,14
698346,SLC5A3,,solute carrier family 5 member 3,3
698229,EPM2AIP1,,EPM2A interacting protein 1,2
698122,PIGB,,phosphatidylinositol glycan anchor biosynthesis class B,7
698069,COPS9,,COP9 signalosome subunit 9,12
698068,CIR1,,corepressor interacting with RBPJ; CIR1,12
698029,C15H9orf131,,chromosome 15 C9orf131 homolog,15
697881,FGFBP3,,fibroblast growth factor binding protein 3,9
697639,SLC49A3,,solute carrier family 49 member 3,5
697633,CASP7,,caspase 7,9
697365,GPRIN1,,G protein regulated inducer of neurite outgrowth 1,6
697242,NDUFC1,,NADH:ubiquinone oxidoreductase subunit C1,5
697105,STUB1,,STIP1 homology and U-box containing protein 1,20
697102,PRR22,,proline rich 22,19
697007,FBXO4,,F-box protein 4,6
696827,ZFP92,,ZFP92 zinc finger protein,X
696533,NECAB1,,N-terminal EF-hand calcium binding protein 1,8
696387,CDO1,,cysteine dioxygenase type 1,6
696162,L1TD1,,LINE1 type transposase domain containing 1,1
696007,TBX18,,T-box transcription factor 18,4
696005,H1-2,,H1.2 linker histone; cluster member,4
695962,MRPL55,,mitochondrial ribosomal protein L55,1
695808,FIGNL2,,fidgetin like 2,11
695709,CMTM4,,CKLF like MARVEL transmembrane domain containing 4,20
695667,RPL37,,ribosomal protein L37,6
695560,CCNJL,,cyclin J like,6
695471,VAMP5,,vesicle associated membrane protein 5,13
695461,TREX2,,three prime repair exonuclease 2,X
695413,STIMATE,,STIM activating enhancer,2
695372,SMIM20,,small integral membrane protein 20,5
695278,SLC2A4RG,,SLC2A4 regulator,10
694848,NTHL1,,nth like DNA glycosylase 1,20
694697,PEBP1,,phosphatidylethanolamine binding protein 1,11
694685,VAV3,,vav guanine nucleotide exchange factor 3,1
694310,NEU3,,neuraminidase 3,14
694227,MSX2,,msh homeobox 2,6
693866,NRIP1,,nuclear receptor interacting protein 1,3
693607,ABCA10,,ATP binding cassette subfamily A member 10,16
693502,SLC25A5,,solute carrier family 25 member 5,X
693496,ANKRD9,,ankyrin repeat domain 9,7
693295,SNRNP25,,small nuclear ribonucleoprotein U11/U12 subunit 25,20
692083,PCDHA5,,protocadherin alpha 5,6
574357,TIMP2,,TIMP metallopeptidase inhibitor 2,16
574341,HSPB8,,heat shock protein family B (small) member 8,11
106996676,LOC106996676,,HLA class I histocompatibility antigen; B-46 alpha chain-like,4
714964,LOC714964,,HLA class I histocompatibility antigen; B-67 alpha chain-like,4
100429853,PAPOLB,,poly(A) polymerase beta,3
100425382,COX6B2,,cytochrome c oxidase subunit 6B2,19
100423146,COA5,,protein C2orf64,13
722589,HMGN1,,high mobility group nucleosome binding domain 1,3
722212,SURF1,,SURF1 cytochrome c oxidase assembly factor,15
721621,ZNF232,,zinc finger protein 232,16
721190,BHLHA9,,basic helix-loop-helix family member a9,16
719682,TBCD,,tubulin folding cofactor D,16
719278,OR5M1,,olfactory receptor; family 5; subfamily M; member 1,14
718956,GLIPR1,,GLI pathogenesis related 1,11
718654,SNRPC,,small nuclear ribonucleoprotein polypeptide C,4
717989,OTUB1,,OTU deubiquitinase; ubiquitin aldehyde binding 1,14
716906,C11H12orf61,,chromosome 12 open reading frame 61,11
716688,NPFFR1,,neuropeptide FF receptor 1,9
716518,GZMB,,granzyme B,7
715893,OR8B12,,olfactory receptor; family 8; subfamily B; member 12,14
715124,BANF1,,BAF nuclear assembly factor 1,14
714379,CAVIN4,,caveolae associated protein 4,15
714372,SH3BGRL3,,SH3 domain binding glutamate rich protein like 3,1
714103,TSPAN10,,tetraspanin 10,16
713886,CMTM5,,CKLF like MARVEL transmembrane domain containing 5,7
712284,KRTAP12-4,,keratin associated protein 12-4,3
712248,BOD1,,biorientation of chromosomes in cell division 1,6
711492,ZNF594,,zinc finger protein 594,16
710283,SMIM10,,small integral membrane protein 10,X
709801,AURKC,,aurora kinase C,19
709753,AGPAT2,,1-acylglycerol-3-phosphate O-acyltransferase 2,15
708522,CCNI2,,cyclin I family member 2,6
708311,C6H16orf92,,chromosome 6 C16orf92 homolog,20
708004,HIRIP3,,HIRA interacting protein 3,20
707265,OR10G3,,olfactory receptor; family 10; subfamily G; member 3,7
707149,HDGFL1,,HDGF like 1,4
706908,OR9K2,,olfactory receptor; family 9; subfamily K; member 2,11
706769,C9H10orf62,,chromosome 9 C10orf62 homolog,9
706239,BMF,,Bcl2 modifying factor,7
705512,SUMO2,,small ubiquitin like modifier 2,16
703388,SLC35B2,,solute carrier family 35 member B2,4
702792,SMIM11A,,small integral membrane protein 11A,3
702789,PMAIP1,,phorbol-12-myristate-13-acetate-induced protein 1,18
702768,MRPL41,,mitochondrial ribosomal protein L41,15
702163,CAV3,,caveolin 3,2
702101,BAG1,,BAG cochaperone 1,15
701735,OR5B3,,olfactory receptor 5B3,14
701175,EID3,,EP300 interacting inhibitor of differentiation 3,11
701005,TIMM9,,translocase of inner mitochondrial membrane 9,7
700944,NDUFB3,,NADH:ubiquinone oxidoreductase subunit B3,12
700923,PRR32,,proline rich 32,X
700829,RPP25L,,ribonuclease P/MRP subunit p25 like,15
700648,FOXI3,,forkhead box I3,13
700209,POP4,,POP4 homolog; ribonuclease P/MRP subunit,19
699874,INSYN2B,,inhibitory synaptic factor family member 2B,6
699044,PCDHB12,,protocadherin beta 12,6
698955,PABIR1,,PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1,15
697934,MLEC,,malectin,11
697751,TRIQK,,triple QxxK/R motif containing,8
696656,YY2,,YY2 transcription factor,X
696525,OR4F3,,olfactory receptor; family 4; subfamily F; member 3,7
695631,GPR21,,G protein-coupled receptor 21,15
695551,HIST1H2AE,,histone cluster 1; H2ae,4
695392,METAP1D,,methionyl aminopeptidase type 1D; mitochondrial,12
695111,TM2D3,,TM2 domain containing 3,7
695090,RNF148,,ring finger protein 148,3
694972,RNF133,,ring finger protein 133,3
694852,FOXC2,,forkhead box C2,20
694352,TSSK1B,,testis specific serine kinase 1B,6
694262,NPW,,neuropeptide W,20
693946,SPINK2,,serine peptidase inhibitor Kazal type 2,5
693420,EBLN2,,endogenous Bornavirus like nucleoprotein 2,2
702695,APLN,,apelin,X
574310,LOC574310,,alpha-defensin 3 precursor,8
703029,LOC703029,,immunoglobulin lambda-1 light chain-like,3
100484986,ERV3-1,,endogenous retrovirus group 3 member 1; envelope,3
715929,LY6G5B,,lymphocyte antigen 6 family member G5B,4
100424100,CLLU1,,chronic lymphocytic leukemia up-regulated 1,11
709885,KLRC2,,killer cell lectin like receptor C2,11
104796795,MIR514B,,microRNA mir-514b,X
104794386,MIR518D-1,,microRNA mir-518d-1,19
100315601,MIR501,,microRNA mir-501,X
100315562,MIR656,,microRNA mir-656,7
100315461,MIR518C,,microRNA mir-518c,19
100315447,MIR132,,microRNA mir-132,16
100315281,MIR511,,microRNA mir-511,9
100315257,MIR410,,microRNA mir-410,7
100315254,MIR380,,microRNA mir-380,7
100315250,MIR376A-2,,microRNA mir-376a-2,7
100315246,MIR370,,microRNA mir-370,7
100315236,MIR329-2,,microRNA mir-329-2,7
100315188,MIR92B,,microRNA mir-92b,1
720985,LOC720985,,immunoglobulin heavy variable 4-59,7
100315433,MIR543,,microRNA mir-543,7
698227,LOC698227,,placental protein 13-like,19
692334,LILRAB,,leukocyte immunoglobulin-like receptor; subfamily A; member b,
100315497,MIR1225,,microRNA mir-1225,20
100315161,MIR1240,,microRNA mir-1240,12
104796202,MIR6132,,microRNA mir-6132,3
104794391,MIR3154,,microRNA mir-3154,15
574271,HSPA2,,heat shock protein family A (Hsp70) member 2,7
702112,ATP6V1F,,ATPase H+ transporting V1 subunit F,3
721575,LOC721575,,HLA class I histocompatibility antigen; B-39 alpha chain,
100689487,TMEM258,,transmembrane protein 258,16
100551506,TNFSF12,,tumor necrosis factor (ligand) superfamily; member 12,16
100533189,TMED7,,transmembrane p24 trafficking protein 7,6
107000576,LOC107000576,,immunoglobulin lambda variable 5-45,10
104797445,MIR320B,,microRNA mir-320b,1
104796791,MIR4536,,microRNA mir-4536,X
104796788,MIR1277,,microRNA mir-1277,X
104794377,MIR1304,,microRNA mir-1304,14
104794375,MIR3146,,microRNA mir-3146,3
104794373,MIR4667,,microRNA mir-4667,15
104794369,MIR320C,,microRNA mir-320c,18
104794367,MIR1249,,microRNA mir-1249,10
104794366,MIR1258,,microRNA mir-1258,12
100315568,MIR936,,microRNA mir-936,9
100315559,MIR638,,microRNA mir-638,19
100315539,MIR499,,microRNA mir-499,10
100315470,MIR650D,,microRNA mir-650d,10
100315423,MIR611,,microRNA mir-611,14
100315416,MIR525,,microRNA mir-525,19
100315405,MIR373,,microRNA mir-373,19
100315404,MIR345,,microRNA mir-345,7
100315373,MIR665,,microRNA mir-665,7
100315371,MIR622,,microRNA mir-622,2
100315362,MIR924,,microRNA mir-924,18
100315349,MIR668,,microRNA mir-668,7
100315346,MIR657,,microRNA mir-657,16
100315340,MIR649,,microRNA mir-649,10
100315312,MIR568,,microRNA mir-568,2
100315302,MIR548B,,microRNA mir-548b,4
100315300,MIR539,,microRNA mir-539,7
100315286,MIR518B,,microRNA mir-518b,19
100315270,MIR487A,,microRNA mir-487a,7
100315228,MIR297,,microRNA mir-297,5
104797451,MIR7182,,microRNA mir-7182,2
104796833,MIR549B,,microRNA mir-549b,7
104796829,MIR3938,,microRNA mir-3938,2
104796368,MIR7174,,microRNA mir-7174,18
104796205,MIR500B,,microRNA mir-500b,X
104794500,MIR1247,,microRNA mir-1247,7
104794467,MIR3167,,microRNA mir-3167,14
104794464,MIR1245,,microRNA mir-1245,12
107000577,LOC107000577,,immunoglobulin lambda variable 5-45,10
100312445,MACMULV1R-PS1035,,vomeronasal 1 receptor macMulV1R-ps1035 pseudogene,19
100312437,MACMULV1R-PS1001,,vomeronasal 1 receptor macMulV1R-ps1001 pseudogene,1
107000581,LOC107000581,,immunoglobulin lambda variable 5-37,10
100499557,MTRNR2L7,,MT-RNR2 like 7,9
100499543,MTRNR2L3,,MT-RNR2 like 3,10
100533472,PPAN,,peter pan homolog (Drosophila),19
100426877,C7H14orf119,,chromosome 7 C14orf119 homolog,7
100169972,GNG3,,G protein subunit gamma 3,14
715218,LOC715218,,transcription elongation factor B (SIII); polypeptide 2 (18kDa; elongin B)-like,14
711249,TIMM8B,,translocase of inner mitochondrial membrane 8 homolog B,1
696463,LOC696463,,histone H2A type 2-A,1
696037,LOC696037,,lymphocyte antigen 6 family member E,8
694305,TMSB10,,thymosin beta 10,13
694814,TAS2R46,,taste receptor; type 2; member 46,11
106996003,LOC106996003,,immunoglobulin heavy variable 4-38-2,7
720935,LOC720935,,immunoglobulin heavy variable 4-61,7
100424360,SLN,,sarcolipin,14
711461,KRTAP8-1,,keratin associated protein 8-1,3
695327,LOC695327,,40S ribosomal protein S20-like,5
107001036,HRK,,harakiri; BCL2 interacting protein,11
107001000,C11H12orf75,,chromosome 11 C12orf75 homolog,11
107000651,APOL5,,apolipoprotein L5,10
107000621,MN1,,MN1 proto-oncogene; transcriptional regulator,10
107000328,DPH3P1,,diphthamide biosynthesis 3 pseudogene 1,10
107000113,ZNF22-AS1,,ZNF22 antisense RNA 1,9
106999982,ZNF696,,zinc finger protein 696,8
106999578,AMN,,amnion associated transmembrane protein,7
106999258,SAXO2,,stabilizer of axonemal microtubules 2,7
106999144,PAK6-AS1,,PAK6 antisense RNA 1,7
106998969,PCDHB10,,protocadherin beta 10,6
106998801,SERF1A,,small EDRK-rich factor 1A,6
106998758,C6H5orf64,,chromosome 6 C5orf64 homolog,6
106997467,AQP1,,aquaporin 1,3
106997168,RPL39L,,ribosomal protein L39 like,2
106997046,P2RY13,,purinergic receptor P2Y13,2
106996941,ZNF852,,zinc finger protein 852,2
106996679,MICOS10,,mitochondrial contact site and cristae organizing system subunit 10,1
106996614,PRSS22,,serine protease 22,20
106996159,DHFR2,,dihydrofolate reductase 2,2
106995530,CST2,,cystatin SA,10
106995375,FAM50A,,family with sequence similarity 50 member A,X
106995289,TEX13B,,testis expressed 13B,X
106995132,CENPBD1,,CENPB DNA-binding domain containing 1,20
106995097,CMC2,,C-X9-C motif containing 2,20
106994970,RPS15A,,ribosomal protein S15a,20
106994882,ZNF418,,zinc finger protein 418,19
106994858,CDC42EP5,,CDC42 effector protein 5,19
106994857,OSCAR,,osteoclast associated Ig-like receptor,19
106994852,CACNG8,,calcium voltage-gated channel auxiliary subunit gamma 8,19
106994837,ZNF480,,zinc finger protein 480,19
106994397,ATP11AUN,,ATP11A upstream neighbor lncRNA,17
106994066,STH,,saitohin,16
106994035,CISD3,,CDGSH iron sulfur domain 3,16
106993467,FDXACB1,,ferredoxin-fold anticodon binding domain containing 1,14
