GeneID,Symbol,link,description,chromosome
101926660,CADPS,,calcium dependent secretion activator,2
101925599,HTR2A,,5-hydroxytryptamine receptor 2A,17
101925079,PTPDC1,,protein tyrosine phosphatase domain containing 1,15
101866687,SLC2A11,,solute carrier family 2 member 11,Un
101866265,ADORA1,,adenosine A1 receptor,1
101865855,RPH3A,,rabphilin 3A,11
101865054,PHYHIP,,phytanoyl-CoA 2-hydroxylase interacting protein,8
101864909,KALRN,,kalirin RhoGEF kinase,2
102143546,GPM6A,,glycoprotein M6A,5
102142641,HTR4,,5-hydroxytryptamine receptor 4,6
102140932,API5,,apoptosis inhibitor 5,14
102140007,CTNNA2,,catenin alpha 2,13
102139553,RNF220,,ring finger protein 220,1
102136772,BCO2,,beta-carotene oxygenase 2,14
102136589,IQSEC3,,IQ motif and Sec7 domain ArfGEF 3,11
102128541,RPS11,,ribosomal protein S11,19
102126326,RPL30,,ribosomal protein L30,8
102125482,CDH8,,cadherin 8,20
102125349,CRYBG1,,crystallin beta-gamma domain containing 1,4
102124270,ZCCHC24,,zinc finger CCHC-type containing 24,9
102121272,MAPK10,,mitogen-activated protein kinase 10,5
102120602,HTR2C,,5-hydroxytryptamine receptor 2C,X
102118398,LY96,,lymphocyte antigen 96,8
102117802,USP54,,ubiquitin specific peptidase 54,9
102116599,MACROD2,,mono-ADP ribosylhydrolase 2,10
102115033,GRIN1,,glutamate ionotropic receptor NMDA type subunit 1,15
101926463,MYO5A,,myosin VA,7
101925739,SLC25A30,,solute carrier family 25 member 30,17
101866715,TRAK2,,trafficking kinesin protein 2,12
101865939,GPR146,,G protein-coupled receptor 146,3
101865596,FBXO27,,F-box protein 27,19
101865496,RETREG1,,reticulophagy regulator 1,6
107126977,UGT1A3,,UDP glucuronosyltransferase 1 family; polypeptide A3,12
102145721,PRSS55,,serine protease 55,8
102145211,ACOT6,,acyl-CoA thioesterase 6,7
102145053,OSBPL6,,oxysterol binding protein like 6,12
102132204,MNDA,,myeloid cell nuclear differentiation antigen,1
102131185,CDK8,,cyclin dependent kinase 8,17
102130917,WNT2B,,Wnt family member 2B,1
102126877,ZKSCAN2,,zinc finger with KRAB and SCAN domains 2,20
102122720,P2RY12,,purinergic receptor P2Y12,2
102122446,REN,,renin,1
102120755,RPL35A,,ribosomal protein L35a,Un
102117567,ATP5PF,,ATP synthase peripheral stalk subunit F6,3
102115114,TCEANC,,transcription elongation factor A N-terminal and central domain containing,X
101926642,TMEM266,,transmembrane protein 266,7
102146252,CFAP20DC,,CFAP20 domain containing,2
102145195,TEX35,,testis expressed 35,1
102144414,LOC102144414,,HLA class II histocompatibility antigen; DRB1-13 beta chain-like,4
102144180,MTHFD2,,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2; methenyltetrahydrofolate cyclohydrolase,13
102141097,TRIM37,,tripartite motif containing 37,16
102140565,FAM71D,,family with sequence similarity 71 member D,7
102138921,DNAI4,,dynein axonemal intermediate chain 4,1
102138644,PPP1R21,,protein phosphatase 1 regulatory subunit 21,13
102138547,CSDE1,,cold shock domain containing E1,1
102137315,INTS6,,integrator complex subunit 6,17
102136250,SNX1,,sorting nexin 1,7
102135039,TNP2,,transition protein 2,20
102132865,ATP8B3,,ATPase phospholipid transporting 8B3,19
102131294,HSPA8,,heat shock protein family A (Hsp70) member 8,14
102130604,C11H12orf50,,chromosome 11 open reading frame; human C12orf50,11
102129775,CCNY,,cyclin Y,9
102129115,C15H9orf43,,chromosome 15 open reading frame; human C9orf43,15
102128898,RANGAP1,,Ran GTPase activating protein 1,10
102127283,CCDC110,,coiled-coil domain containing 110,5
102126415,USP47,,ubiquitin specific peptidase 47,14
102126293,DEPDC7,,DEP domain containing 7,14
102124885,PPM1A,,protein phosphatase; Mg2+/Mn2+ dependent 1A,7
102124853,CLIP4,,CAP-Gly domain containing linker protein family member 4,13
102124210,CCDC87,,coiled-coil domain containing 87,14
102123569,ROBO4,,roundabout guidance receptor 4,14
102122936,AXDND1,,axonemal dynein light chain domain containing 1,1
102120603,CUL4B,,cullin 4B,X
102119509,CCDC83,,coiled-coil domain containing 83,14
102117173,WDR64,,WD repeat domain 64,1
102116545,TTC12,,tetratricopeptide repeat domain 12,14
102115503,CAGE1,,cancer antigen 1,4
102115420,SPATA7,,spermatogenesis associated 7,7
102114883,MROH2B,,maestro heat like repeat family member 2B,6
101926775,UBB,,ubiquitin B,16
101926749,RMDN2,,regulator of microtubule dynamics 2,13
101926525,PPP2R2C,,protein phosphatase 2 regulatory subunit Bgamma,5
101925990,SOX30,,SRY-box transcription factor 30,6
101925893,SH2D7,,SH2 domain containing 7,7
101925807,CNBD2,,cyclic nucleotide binding domain containing 2,10
101925433,RHBDD1,,rhomboid domain containing 1,12
101925365,SPATA21,,spermatogenesis associated 21,1
101925315,CCDC7,,Coiled-coil domain-containing protein 7,9
101867312,RNF17,,ring finger protein 17,17
101866989,TSGA10,,testis specific 10,13
101866938,TEX55,,testis expressed 55,2
101866913,ARHGAP28,,Rho GTPase activating protein 28,18
101866739,DNAAF3,,dynein axonemal assembly factor 3,19
101866540,CAPN10,,calpain 10,12
101866473,AK7,,adenylate kinase 7,7
101865904,SPATA18,,spermatogenesis associated 18,5
101865849,TMEM161B,,transmembrane protein 161B,6
101865493,CCDC65,,coiled-coil domain containing 65,11
101865337,ZC3H14,,zinc finger CCCH-type containing 14,7
101864912,BBOX1,,gamma-butyrobetaine hydroxylase 1,14
102133275,IBTK,,inhibitor of Bruton tyrosine kinase,4
102146555,POLR1B,,RNA polymerase I subunit B,13
102145513,COG7,,component of oligomeric golgi complex 7,20
102142290,ATP13A3,,ATPase 13A3,2
102141466,CKMT2,,creatine kinase; mitochondrial 2,6
102139729,FKBP6,,FKBP prolyl isomerase family member 6 (inactive),3
102139471,HIPK4,,homeodomain interacting protein kinase 4,19
102139401,EDARADD,,EDAR associated death domain,1
102137281,TTC39B,,tetratricopeptide repeat domain 39B,15
102136517,LRRC52,,leucine rich repeat containing 52,1
102136181,SUN3,,Sad1 and UNC84 domain containing 3,3
102135926,BCKDK,,branched chain keto acid dehydrogenase kinase,20
102134928,C4H6orf163,,chromosome 4 open reading frame; human C6orf163,4
102134506,SLC39A9,,solute carrier family 39 member 9,7
102134401,TOM1L1,,target of myb1 like 1 membrane trafficking protein,16
102133782,CFAP206,,cilia and flagella associated protein 206,4
102130516,SLC12A6,,solute carrier family 12 member 6,7
102130088,BCOR,,BCL6 corepressor,X
102130030,NAA16,,N-alpha-acetyltransferase 16; NatA auxiliary subunit,17
102127931,SPESP1,,sperm equatorial segment protein 1,7
102126456,POMK,,protein O-mannose kinase,8
102126123,TBC1D22B,,TBC1 domain family member 22B,4
102125664,ASB17,,ankyrin repeat and SOCS box containing 17,1
102124298,CCDC146,,coiled-coil domain containing 146,3
102122333,DEUP1,,deuterosome assembly protein 1,14
102121113,RSPRY1,,ring finger and SPRY domain containing 1,20
102117583,ASB15,,ankyrin repeat and SOCS box containing 15,3
102117366,BOLL,,boule homolog; RNA binding protein,12
102116209,CCDC178,,coiled-coil domain containing 178,18
102115383,IFT172,,intraflagellar transport 172,13
102115040,C15H9orf24,,chromosome 15 open reading frame; human C9orf24,15
102115035,FIBCD1,,fibrinogen C domain containing 1,15
101864941,TRIM45,,tripartite motif containing 45,1
102146042,GSTA5,,glutathione S-transferase alpha 5,4
102144159,GRM4,,glutamate metabotropic receptor 4,4
102142998,GSTT1,,glutathione S-transferase theta 1,Un
102142224,GSTT2,,glutathione S-transferase theta 2,Un
102137921,SLC1A7,,solute carrier family 1 member 7,1
102133810,GRIA2,,glutamate ionotropic receptor AMPA type subunit 2,5
102132494,DEFB128,,defensin beta 128,10
102130684,GRIK3,,glutamate ionotropic receptor kainate type subunit 3,1
102128797,GRM8,,glutamate metabotropic receptor 8,3
102127774,GSTK1,,glutathione S-transferase kappa 1,Un
102127415,GSTP1,,glutathione S-transferase pi 1,14
102127153,GRM6,,glutamate metabotropic receptor 6,6
102123578,SLC1A1,,solute carrier family 1 member 1,15
102121997,GRIK5,,glutamate ionotropic receptor kainate type subunit 5,19
102116720,GSTO2,,glutathione S-transferase omega 2,9
102114846,GSTA3,,glutathione S-transferase alpha 3,4
102146670,CD28,,CD28 molecule,12
102147112,RANBP3,,RAN binding protein 3,19
102145509,BAIAP3,,BAI1 associated protein 3,20
102144250,SLC35A5,,solute carrier family 35 member A5,2
102143994,IFIT1,,interferon induced protein with tetratricopeptide repeats 1,9
102143422,HADHB,,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta,13
102142996,GDI1,,GDP dissociation inhibitor 1,X
102142699,DDX17,,DEAD-box helicase 17,10
102142637,SKP1,,S-phase kinase associated protein 1,6
102141391,ATRNL1,,attractin like 1,9
102140425,YWHAE,,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,16
102139783,RIC8A,,RIC8 guanine nucleotide exchange factor A,14
102139595,RAB8A,,RAB8A; member RAS oncogene family,19
102139506,SLC4A1AP,,solute carrier family 4 member 1 adaptor protein,13
102138378,SLC35A2,,solute carrier family 35 member A2,X
102138299,GATM,,glycine amidinotransferase,7
102137387,RBM22,,RNA binding motif protein 22,6
102137333,KIZ,,kizuna centrosomal protein,10
102137195,C3H21orf91,,chromosome 3 open reading frame; human C21orf91,3
102136957,LANCL2,,LanC like 2,3
102136827,BTRC,,beta-transducin repeat containing E3 ubiquitin protein ligase,9
102136645,SLC39A1,,solute carrier family 39 member 1,1
102135458,STIP1,,stress induced phosphoprotein 1,14
102134712,IMMT,,inner membrane mitochondrial protein,13
102134376,B4GALT7,,beta-1;4-galactosyltransferase 7,6
102133754,ACADSB,,acyl-CoA dehydrogenase short/branched chain,9
102133215,SDCBP,,syndecan binding protein,8
102133059,CTNNA1,,catenin alpha 1,6
102133022,RAP1B,,RAP1B; member of RAS oncogene family,11
102132394,TMED2,,transmembrane p24 trafficking protein 2,11
102131193,AP2M1,,adaptor related protein complex 2 subunit mu 1,2
102130736,HAGH,,hydroxyacylglutathione hydrolase,20
102129760,KPNA6,,karyopherin subunit alpha 6,1
102128912,PPP1R15A,,protein phosphatase 1 regulatory subunit 15A,19
102128351,PHGDH,,phosphoglycerate dehydrogenase,1
102128025,TANK,,TRAF family member associated NFKB activator,12
102127994,PMPCB,,peptidase; mitochondrial processing subunit beta,3
102127880,TSPAN7,,tetraspanin 7,X
102127858,ICA1,,islet cell autoantigen 1,3
102126502,HSPBP1,,HSPA (Hsp70) binding protein 1,19
102126470,PYCR3,,pyrroline-5-carboxylate reductase 3,8
102126191,PPT1,,palmitoyl-protein thioesterase 1,1
102125635,CTSD,,cathepsin D,14
102125468,NAPA,,NSF attachment protein alpha,19
102125434,NDRG1,,N-myc downstream regulated 1,8
102123949,CEBPZ,,CCAAT enhancer binding protein zeta,13
102123745,ATP5F1A,,ATP synthase F1 subunit alpha,18
102123393,TERF2IP,,TERF2 interacting protein,20
102122263,OGDH,,oxoglutarate dehydrogenase,3
102122068,BNIP3L,,BCL2 interacting protein 3 like,8
102120693,CEP76,,centrosomal protein 76,18
102119492,PSME4,,proteasome activator subunit 4,13
102119137,RNASE4,,ribonuclease A family member 4,7
102118164,TSC22D1,,TSC22 domain family member 1,17
102118163,GPS1,,G protein pathway suppressor 1,16
102118025,NBR1,,NBR1 autophagy cargo receptor,16
102117213,GAP43,,growth associated protein 43,2
102116116,BCAP29,,B cell receptor associated protein 29,3
102115672,ATP5PB,,ATP synthase peripheral stalk-membrane subunit b,1
102115081,EIF3D,,eukaryotic translation initiation factor 3 subunit D,10
102114855,TUBB2A,,tubulin beta 2A class IIa,4
101926874,SUB1,,SUB1 regulator of transcription,6
101926868,SRSF2,,serine and arginine rich splicing factor 2,16
101926859,ANP32A,,acidic nuclear phosphoprotein 32 family member A,7
101926811,VPS35,,VPS35 retromer complex component,20
101926810,GPR37L1,,G protein-coupled receptor 37 like 1,1
101926808,DDX19A,,DEAD-box helicase 19A,20
101926772,RAB2A,,RAB2A; member RAS oncogene family,8
101926758,LRPAP1,,LDL receptor related protein associated protein 1,5
101926733,AP3D1,,adaptor related protein complex 3 subunit delta 1,19
101926720,NT5C2,,5-nucleotidase; cytosolic II,9
101926704,GLUL,,glutamate-ammonia ligase,1
101926700,RPL4,,ribosomal protein L4,7
101926664,PPP5C,,protein phosphatase 5 catalytic subunit,19
101926649,EIF2B3,,eukaryotic translation initiation factor 2B subunit gamma,1
101926613,CAMK2B,,calcium/calmodulin dependent protein kinase II beta,3
101926604,VPS33A,,VPS33A core subunit of CORVET and HOPS complexes,11
101926602,DDX5,,DEAD-box helicase 5,16
101926594,SCFD1,,sec1 family domain containing 1,7
101926591,ANKS1B,,ankyrin repeat and sterile alpha motif domain containing 1B,11
101926581,PCMT1,,protein-L-isoaspartate (D-aspartate) O-methyltransferase,4
101926575,MBOAT2,,membrane bound O-acyltransferase domain containing 2,13
101926562,AP2B1,,adaptor related protein complex 2 subunit beta 1,16
101926535,YWHAH,,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta,10
101926520,SLC19A3,,Thiamine transporter 2,12
101926491,HNRNPU,,heterogeneous nuclear ribonucleoprotein U,1
101926487,HSP90B1,,heat shock protein 90 beta family member 1,11
101926454,ARMC8,,armadillo repeat containing 8,2
101926444,SNX6,,sorting nexin 6,7
101926419,PREPL,,prolyl endopeptidase like,13
101926380,HSP90AB1,,heat shock protein 90 alpha family class B member 1,4
101926365,RAB11B,,RAB11B; member RAS oncogene family,19
101926349,EIF4A1,,eukaryotic translation initiation factor 4A1,16
101926321,AK2,,adenylate kinase 2,1
101926266,PDE8A,,phosphodiesterase 8A,7
101926237,PPA1,,inorganic pyrophosphatase 1,9
101926228,ARF1,,ADP ribosylation factor 1,1
101926167,ANXA5,,annexin A5,5
101926153,DMAC2L,,distal membrane arm assembly component 2 like,7
101926152,PHB,,prohibitin,16
101926147,RPL31,,ribosomal protein L31,13
101926105,GHITM,,growth hormone inducible transmembrane protein,9
101926099,NSG1,,neuronal vesicle trafficking associated 1,5
101926085,SNU13,,small nuclear ribonucleoprotein 13,10
101926081,GLS,,glutaminase,12
101926070,SLC25A3,,solute carrier family 25 member 3,11
101926026,DAZAP2,,DAZ associated protein 2,11
101926017,SERBP1,,SERPINE1 mRNA binding protein 1,1
101926014,SV2A,,synaptic vesicle glycoprotein 2A,1
101926003,PCNP,,PEST proteolytic signal containing nuclear protein,2
101926002,SSR1,,signal sequence receptor subunit 1,4
101925993,HNRNPA1,,heterogeneous nuclear ribonucleoprotein A1,11
101925968,PDSS1,,decaprenyl diphosphate synthase subunit 1,9
101925966,MCAM,,melanoma cell adhesion molecule,14
101925958,PFN2,,profilin 2,2
101925932,BTBD1,,BTB domain containing 1,7
101925926,ULK2,,unc-51 like autophagy activating kinase 2,16
101925925,RGS5,,regulator of G protein signaling 5,1
101925922,IMPA1,,inositol monophosphatase 1,8
101925892,TBL2,,transducin beta like 2,3
101925869,ARRB1,,arrestin beta 1,14
101925858,ACADVL,,acyl-CoA dehydrogenase very long chain,16
101925852,FASTKD2,,FAST kinase domains 2,12
101925800,DNAJA1,,DnaJ heat shock protein family (Hsp40) member A1,15
101925787,FOXRED1,,FAD dependent oxidoreductase domain containing 1,14
101925726,B4GAT1,,beta-1;4-glucuronyltransferase 1,14
101925717,RFX2,,regulatory factor X2,19
101925709,SMARCA5,,SWI/SNF related; matrix associated; actin dependent regulator of chromatin; subfamily a; member 5,5
101925676,USP3,,ubiquitin specific peptidase 3,7
101925644,RTCA,,RNA 3-terminal phosphate cyclase,1
101925612,LDHB,,lactate dehydrogenase B,11
101925564,RPS6KB1,,ribosomal protein S6 kinase B1,16
101925562,ELMO1,,engulfment and cell motility 1,3
101925544,EIF4A2,,eukaryotic translation initiation factor 4A2,2
101925489,ACOT2,,acyl-CoA thioesterase 2,7
101925480,NAP1L1,,nucleosome assembly protein 1 like 1,11
101925440,ATXN10,,ataxin 10,10
101925333,ASNSD1,,asparagine synthetase domain containing 1,12
101925292,HEXA,,hexosaminidase subunit alpha,7
101925273,EEF1A1,,eukaryotic translation elongation factor 1 alpha 1,4
101925270,AKAP13,,A-kinase anchoring protein 13,7
101925234,ATP6V1D,,ATPase H+ transporting V1 subunit D,7
101925226,MAP1LC3B,,microtubule associated protein 1 light chain 3 beta,20
101925210,AGPAT4,,1-acylglycerol-3-phosphate O-acyltransferase 4,4
101925205,DNM1L,,dynamin 1 like,11
101925203,SCAPER,,S-phase cyclin A associated protein in the ER,7
101925176,EIF2S2,,eukaryotic translation initiation factor 2 subunit beta,10
101925149,MYCBP,,MYC binding protein,1
101925116,EIPR1,,EARP complex and GARP complex interacting protein 1,13
101925039,PSMC1,,proteasome 26S subunit; ATPase 1,7
101925038,RPL27A,,ribosomal protein L27a,14
101867520,TLK1,,tousled like kinase 1,12
101867500,TUBA1B,,Tubulin alpha-1B chain,11
101867477,LGALS8,,galectin 8,1
101867469,MPI,,mannose phosphate isomerase,7
101867414,PRPS1,,phosphoribosyl pyrophosphate synthetase 1,X
101867383,PDXDC1,,pyridoxal dependent decarboxylase domain containing 1,20
101867374,OMG,,oligodendrocyte myelin glycoprotein,16
101867347,GRN,,granulin precursor,16
101867330,LDHA,,L-lactate dehydrogenase A chain,17
101867302,ACADM,,acyl-CoA dehydrogenase medium chain,1
101867292,CACYBP,,calcyclin binding protein,1
101867288,SCYL2,,SCY1 like pseudokinase 2,11
101867279,PSMC2,,proteasome 26S subunit; ATPase 2,3
101867277,PLP1,,proteolipid protein 1,X
101867275,PNRC1,,proline rich nuclear receptor coactivator 1,4
101867274,RPS6,,ribosomal protein S6,15
101867273,PPP2R1A,,protein phosphatase 2 scaffold subunit Aalpha,19
101867272,TPP1,,tripeptidyl peptidase 1,14
101867269,HSD17B12,,hydroxysteroid 17-beta dehydrogenase 12,14
101867266,UBE2D3,,ubiquitin conjugating enzyme E2 D3,5
101867260,CCT4,,chaperonin containing TCP1 subunit 4,13
101867237,GLT1D1,,glycosyltransferase 1 domain containing 1,11
101867181,RPL10,,ribosomal protein L10,X
101867173,B2M,,beta-2-microglobulin,7
101867163,ARIH2,,ariadne RBR E3 ubiquitin protein ligase 2,2
101867153,RBBP4,,RB binding protein 4; chromatin remodeling factor,1
101867118,SPATA13,,spermatogenesis associated 13,17
101867099,GJA1,,gap junction protein alpha 1,4
101867078,EIF4E,,eukaryotic translation initiation factor 4E,5
101867069,TFG,,trafficking from ER to golgi regulator,2
101867050,ISCA1,,iron-sulfur cluster assembly 1,15
101867036,PTEN,,phosphatase and tensin homolog,9
101867031,PLAA,,phospholipase A2 activating protein,15
101867028,RPL3,,ribosomal protein L3,10
101867025,GOT2,,glutamic-oxaloacetic transaminase 2,20
101867003,ERGIC2,,ERGIC and golgi 2,11
101866996,DCUN1D1,,defective in cullin neddylation 1 domain containing 1,2
101866970,CAST,,calpastatin,6
101866964,ZNF461,,zinc finger protein 461,19
101866930,ZNF207,,zinc finger protein 207,16
101866922,PSAP,,prosaposin,9
101866918,SPARCL1,,SPARC like 1,5
101866905,NSF,,N-ethylmaleimide sensitive factor; vesicle fusing ATPase,16
